UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP 
208859,"R",33,"A",,"A",,"R",87,"A",
208965,"R",132,"R",140,"R",94,"R",65,"R",37
209038,"R",626,"R",4072,"R",15,"R",48,"R",37
209056,"R",490,"R",545,"R",90,"R",86,"A",
209065,"R",488,"R",543,"R",90,"R",79,"A",
209074,"R",922,"R",2203,"R",42,"R",52,"R",32
209083,"R",5,"A",,"A",,"R",25,"A",
209108,"R",5,"R",174,"R",3,"R",64,"R",30
209153,"R",44,"A",,"A",,"R",85,"A",
209205,"R",28,"A",,"A",,"R",77,"R",99
209241,"R",7,"R",7,"R",100,"R",80,"A",
209250,"R",922,"R",1850,"R",50,"R",55,"R",37
209287,"R",93,"R",192,"R",48,"R",62,"R",25
209348,"R",28,"A",,"A",,"R",86,"A",
209409,"R",47,"R",105,"R",45,"R",62,"Z",0
209506,"R",248,"R",1267,"R",20,"R",69,"R",35
209533,"R",14,"R",17,"R",82,"R",60,"R",0
209542,"R",2817,"R",4212,"R",67,"R",80,"R",49
209551,"R",3141,"R",4770,"R",66,"R",83,"R",43
209603,"R",24,"R",101,"R",24,"R",67,"A",
209612,"R",324,"R",398,"R",81,"R",80,"A",
209667,"R",36,"A",,"A",,"R",80,"A",
209676,"R",75,"A",,"A",,"R",84,"A",
209694,"R",36,"A",,"A",,"R",73,"A",
209700,"R",12,"A",,"A",,"R",83,"A",
209719,"R",13,"A",,"A",,"R",75,"A",
209746,"R",1215,"R",5847,"R",21,"R",55,"R",41
209807,"R",1201,"R",5645,"R",21,"R",67,"R",47
209825,"R",722,"R",810,"R",89,"R",86,"R",100
209922,"R",353,"R",354,"R",100,"R",85,"Z",0
209940,"R",179,"R",1254,"R",14,"R",51,"R",36
209986,"R",4,"A",,"A",,"R",94,"A",
210076,"R",301,"R",647,"R",47,"R",93,"A",
210100,"R",19,"A",,"A",,"R",95,"A",
210146,"R",710,"R",1368,"R",52,"R",65,"R",29
210155,"R",384,"R",627,"R",61,"R",47,"R",16
210234,"R",408,"R",624,"R",65,"R",45,"R",26
210270,"R",207,"R",309,"R",67,"R",59,"R",50
210304,"R",66,"R",134,"R",49,"R",64,"A",
210331,"R",205,"R",331,"R",62,"R",75,"A",
210340,"R",22,"A",,"A",,"R",89,"A",
210359,"R",92,"R",208,"R",44,"R",48,"A",
210401,"R",444,"R",450,"R",99,"R",88,"R",100
210429,"R",850,"R",1381,"R",62,"R",67,"R",25
210474,"R",14,"A",,"A",,"R",71,"A",
210483,"R",169,"A",,"A",,"R",74,"A",
210492,"R",45,"R",52,"R",87,"R",81,"A",
210571,"R",451,"R",557,"R",81,"R",76,"A",
210599,"R",134,"A",,"A",,"A",,"A",
210605,"R",1201,"R",5926,"R",20,"R",58,"R",43
210669,"R",561,"R",625,"R",90,"R",90,"R",50
210711,"R",22,"A",,"A",,"R",75,"R",60
210739,"R",434,"R",434,"R",100,"R",82,"A",
210748,"R",23,"A",,"A",,"R",81,"R",86
210775,"R",274,"R",387,"R",71,"R",77,"R",40
210784,"R",47,"A",,"A",,"R",80,"R",65
210890,"R",117,"R",119,"R",98,"R",83,"R",67
210906,"R",128,"R",142,"R",90,"R",83,"R",70
210942,"R",600,"R",1199,"R",50,"R",57,"R",45
210951,"R",43,"A",,"A",,"R",66,"A",
210960,"R",806,"R",2635,"R",31,"R",69,"R",48
211006,"R",227,"A",,"A",,"R",70,"R",56
211024,"R",144,"R",230,"R",63,"R",73,"A",
211079,"R",429,"R",653,"R",66,"R",59,"R",40
211088,"R",435,"R",599,"R",73,"R",80,"R",21
211112,"R",68,"A",,"A",,"R",73,"R",60
211149,"R",42,"A",,"A",,"R",88,"A",
211158,"R",1693,"R",2238,"R",76,"R",82,"R",17
211200,"R",235,"R",235,"R",100,"R",86,"A",
211246,"R",2,"R",102,"R",2,"R",75,"A",
211273,"R",354,"R",360,"R",98,"R",92,"A",
211291,"R",920,"R",951,"R",97,"R",94,"A",
211307,"R",1687,"R",2943,"R",57,"R",66,"R",40
211316,"R",21,"A",,"A",,"R",95,"R",92
211334,"R",32,"A",,"A",,"R",100,"A",
211343,"R",885,"R",1505,"R",59,"R",56,"R",27
211352,"R",526,"R",669,"R",79,"R",72,"R",33
211361,"R",1247,"R",1947,"R",64,"R",75,"R",44
211398,"R",86,"R",215,"R",40,"R",79,"A",
211431,"R",273,"R",508,"R",54,"R",69,"R",75
211440,"R",1407,"R",1436,"R",98,"R",94,"R",25
211468,"R",211,"R",444,"R",48,"R",73,"R",68
211477,"R",159,"R",281,"R",57,"R",65,"R",54
211495,"R",25,"A",,"A",,"R",80,"A",
211556,"R",117,"R",165,"R",71,"R",74,"R",0
211583,"R",216,"R",370,"R",58,"R",72,"R",20
211608,"R",397,"R",529,"R",75,"R",56,"R",100
211617,"R",493,"A",,"A",,"R",64,"R",59
211635,"R",0,"A",,"A",,"R",100,"A",
211644,"R",1183,"R",1686,"R",70,"R",75,"R",45
211750,"R",161,"R",259,"R",62,"R",81,"R",71
211802,"R",86,"A",,"A",,"R",79,"R",100
211820,"R",54,"R",79,"R",68,"R",87,"A",
211893,"R",12,"R",12,"R",100,"R",91,"A",
211909,"R",33,"R",59,"R",56,"R",90,"R",87
211927,"R",1533,"R",2541,"R",60,"R",57,"R",39
211954,"R",205,"R",205,"R",100,"A",,"A",
211981,"R",451,"R",538,"R",84,"R",75,"A",
212009,"R",648,"R",697,"R",93,"R",89,"A",
212045,"R",83,"R",180,"R",46,"R",81,"A",
212054,"R",2460,"R",3505,"R",70,"R",80,"R",44
212072,"R",90,"R",94,"R",96,"R",71,"R",69
212090,"R",156,"R",250,"R",62,"R",54,"R",57
212106,"R",1326,"R",1851,"R",72,"R",89,"R",67
212115,"R",1092,"R",1624,"R",67,"R",78,"R",56
212133,"R",404,"R",715,"R",57,"R",80,"A",
212160,"R",1269,"R",1855,"R",68,"R",67,"R",31
212179,"R",15,"R",15,"R",100,"R",67,"A",
212197,"R",508,"R",581,"R",87,"R",86,"A",
212212,"R",5,"A",,"A",,"R",83,"R",33
212230,"R",9,"A",,"A",,"R",80,"A",
212267,"R",41,"A",,"A",,"R",55,"R",29
212276,"R",19,"A",,"A",,"R",78,"R",100
212285,"R",29,"A",,"A",,"R",79,"R",50
212294,"R",23,"A",,"A",,"R",75,"R",71
212300,"R",15,"A",,"A",,"R",74,"R",50
212328,"R",61,"A",,"A",,"R",88,"R",38
212337,"R",21,"A",,"A",,"R",40,"R",29
212355,"R",66,"A",,"A",,"R",67,"R",86
212364,"R",15,"A",,"A",,"R",77,"A",
212373,"R",19,"A",,"A",,"R",86,"R",25
212382,"R",52,"A",,"A",,"R",73,"R",70
212391,"R",27,"A",,"A",,"R",76,"R",50
212407,"R",0,"A",,"A",,"A",,"A",
212425,"R",102,"R",127,"R",80,"R",49,"R",71
212434,"R",63,"R",63,"R",100,"R",70,"Z",0
212568,"R",26,"R",51,"R",51,"R",70,"A",
212577,"R",582,"R",597,"R",97,"R",91,"A",
212601,"R",621,"R",902,"R",69,"R",82,"R",64
212656,"R",349,"R",486,"R",72,"R",75,"R",33
212674,"R",697,"R",708,"R",98,"R",92,"A",
212683,"R",34,"A",,"A",,"R",70,"R",50
212708,"R",28,"A",,"A",,"R",51,"R",20
212753,"R",56,"A",,"A",,"R",75,"R",69
212805,"R",580,"R",622,"R",93,"R",91,"A",
212832,"R",282,"R",638,"R",44,"R",72,"R",100
212869,"R",135,"R",401,"R",34,"R",62,"R",44
212878,"R",598,"R",2437,"R",25,"R",50,"R",39
212911,"R",316,"R",316,"R",100,"R",98,"A",
212975,"R",101,"R",111,"R",91,"R",63,"A",
212984,"R",327,"R",607,"R",54,"R",77,"R",90
212993,"R",45,"R",53,"R",85,"R",81,"R",0
213002,"R",302,"R",312,"R",97,"R",61,"R",70
213011,"R",298,"R",339,"R",88,"R",67,"Z",0
213020,"R",2467,"R",3279,"R",75,"R",77,"R",48
213057,"R",77,"R",97,"R",79,"R",72,"A",
213163,"R",6,"R",55,"R",11,"R",46,"A",
213181,"R",194,"A",,"A",,"R",69,"A",
213215,"R",33,"A",,"A",,"R",89,"A",
213233,"R",150,"R",150,"R",100,"R",63,"R",100
213251,"R",388,"R",411,"R",94,"R",83,"A",
213303,"R",367,"R",526,"R",70,"R",66,"R",78
213312,"R",131,"A",,"A",,"R",90,"R",82
213321,"R",479,"R",700,"R",68,"R",80,"A",
213330,"R",12,"A",,"A",,"R",56,"A",
213349,"R",1909,"R",2749,"R",69,"R",76,"R",67
213358,"R",304,"R",526,"R",58,"R",69,"R",0
213367,"R",756,"R",762,"R",99,"R",85,"R",40
213376,"R",329,"R",525,"R",63,"R",57,"R",49
213385,"R",597,"R",613,"R",97,"R",92,"A",
213400,"R",118,"R",226,"R",52,"R",73,"R",50
213455,"R",28,"A",,"A",,"R",82,"R",90
213473,"R",49,"R",81,"R",60,"R",71,"R",76
213491,"R",12,"A",,"A",,"R",83,"R",87
213507,"R",454,"R",504,"R",90,"R",85,"A",
213525,"R",946,"R",1871,"R",51,"R",59,"R",22
213534,"R",138,"R",151,"R",91,"R",60,"R",98
213543,"R",1223,"R",1234,"R",99,"R",95,"A",
213552,"R",24,"A",,"A",,"R",96,"R",91
213570,"R",145,"R",180,"R",81,"R",73,"R",61
213589,"R",518,"R",598,"R",87,"R",92,"R",89
213598,"R",630,"R",708,"R",89,"R",68,"R",24
213613,"R",1217,"R",1576,"R",77,"R",74,"R",36
213622,"R",23,"R",59,"R",39,"R",67,"A",
213659,"R",1223,"R",1937,"R",63,"R",58,"R",28
213668,"R",360,"R",377,"R",95,"R",84,"A",
213686,"R",27,"R",27,"R",100,"R",56,"A",
213774,"R",149,"R",292,"R",51,"R",69,"R",61
213783,"R",665,"R",973,"R",68,"R",65,"R",100
213826,"R",302,"R",532,"R",57,"R",73,"R",13
213914,"R",77,"R",100,"R",77,"R",78,"R",0
213987,"R",974,"R",1278,"R",76,"R",83,"R",50
213996,"R",707,"R",792,"R",89,"R",85,"R",100
214023,"R",53,"R",83,"R",64,"R",50,"R",69
214041,"R",1306,"R",1822,"R",72,"R",80,"R",50
214069,"R",324,"R",442,"R",73,"R",79,"R",90
214111,"R",1567,"R",2967,"R",53,"R",61,"R",32
214148,"R",90,"R",137,"R",66,"R",61,"A",
214157,"R",382,"R",458,"R",83,"R",85,"Z",0
214166,"R",293,"R",479,"R",61,"R",69,"R",63
214175,"R",576,"R",576,"R",100,"R",93,"A",
214227,"R",339,"R",398,"R",85,"R",50,"A",
214254,"R",581,"A",,"A",,"R",92,"A",
214272,"R",522,"R",604,"R",86,"R",77,"A",
214290,"R",150,"A",,"A",,"R",63,"A",
214315,"R",18,"R",32,"R",56,"R",68,"A",
214379,"R",1354,"R",2460,"R",55,"R",60,"R",40
214476,"R",8,"R",8,"R",100,"R",33,"A",
214528,"R",167,"A",,"A",,"A",,"A",
214546,"R",28,"A",,"A",,"R",75,"A",
214582,"R",151,"R",218,"R",69,"R",54,"R",34
214591,"R",833,"R",1002,"R",83,"R",84,"R",0
214625,"R",195,"R",323,"R",60,"R",72,"R",0
214634,"R",101,"R",269,"R",38,"R",65,"R",0
214643,"R",162,"R",237,"R",68,"R",80,"R",0
214652,"R",244,"R",413,"R",59,"R",77,"R",0
214670,"R",147,"R",245,"R",60,"R",83,"R",0
214689,"R",1205,"R",1374,"R",88,"R",83,"R",0
214698,"R",201,"R",262,"R",77,"R",75,"R",0
214704,"R",848,"R",1022,"R",83,"R",82,"R",0
214713,"R",217,"R",527,"R",41,"R",85,"R",0
214731,"R",387,"R",560,"R",69,"R",69,"R",0
214740,"R",164,"R",287,"R",57,"R",81,"R",0
214759,"R",171,"R",304,"R",56,"R",77,"R",0
214768,"R",454,"R",510,"R",89,"R",82,"R",0
214777,"R",6489,"R",7270,"R",89,"R",93,"R",0
214786,"R",168,"R",240,"R",70,"R",78,"R",0
214795,"R",260,"R",354,"R",73,"R",76,"R",0
214801,"R",756,"R",1114,"R",68,"R",77,"R",0
214810,"R",282,"R",378,"R",75,"R",78,"R",0
214829,"R",244,"R",475,"R",51,"R",68,"R",0
214838,"R",36,"R",72,"R",50,"R",75,"A",
214883,"R",73,"R",449,"R",16,"R",61,"R",41
214892,"R",80,"R",371,"R",22,"R",77,"A",
214908,"R",14,"A",,"A",,"R",83,"A",
214944,"R",183,"A",,"A",,"R",82,"R",75
214962,"R",38,"A",,"A",,"R",93,"R",80
214971,"R",31,"R",63,"R",49,"R",83,"A",
215008,"R",11,"A",,"A",,"R",95,"A",
215026,"R",12,"R",25,"R",48,"R",100,"A",
215044,"R",49,"A",,"A",,"A",,"A",
215053,"R",75,"R",75,"R",100,"R",72,"R",0
215062,"R",2484,"R",3373,"R",74,"R",98,"R",94
215099,"R",683,"R",813,"R",84,"R",73,"R",60
215105,"R",510,"R",630,"R",81,"R",82,"A",
215114,"R",205,"R",385,"R",53,"R",76,"R",25
215132,"R",521,"R",584,"R",89,"R",83,"A",
215239,"R",1440,"R",3906,"R",37,"R",60,"R",41
215266,"R",232,"R",329,"R",71,"R",66,"R",47
215275,"R",423,"R",563,"R",75,"R",80,"R",38
215284,"R",767,"R",870,"R",88,"R",73,"R",11
215293,"R",3218,"R",3933,"R",82,"R",90,"R",52
215309,"R",159,"R",209,"R",76,"R",66,"R",63
215336,"R",24,"A",,"A",,"R",87,"R",100
215381,"R",173,"R",173,"R",100,"R",71,"A",
215390,"R",50,"A",,"A",,"R",72,"R",100
215415,"R",1041,"R",1041,"R",100,"R",68,"A",
215433,"R",331,"R",331,"R",100,"R",53,"A",
215442,"R",462,"R",916,"R",50,"R",71,"R",52
215530,"R",7,"A",,"A",,"R",90,"R",100
215567,"R",5,"A",,"A",,"R",71,"A",
215585,"R",562,"R",1290,"R",44,"R",42,"R",30
215594,"R",97,"R",158,"R",61,"R",81,"R",94
215637,"R",318,"R",318,"R",100,"R",70,"A",
215646,"R",324,"R",427,"R",76,"R",61,"R",24
215655,"R",686,"R",1095,"R",63,"R",78,"R",78
215682,"R",60,"R",84,"R",71,"R",53,"A",
215691,"R",120,"R",120,"R",100,"R",78,"A",
215743,"R",364,"R",400,"R",91,"R",79,"A",
215770,"R",1128,"R",1140,"R",99,"R",89,"R",100
215798,"R",481,"R",539,"R",89,"R",89,"Z",0
215868,"R",160,"R",205,"R",78,"R",59,"R",47
215886,"R",119,"A",,"A",,"R",81,"R",92
215895,"R",36,"R",36,"R",100,"R",77,"A",
215929,"R",943,"R",1119,"R",84,"R",88,"A",
215947,"R",336,"R",408,"R",82,"R",78,"A",
215956,"R",4,"R",14,"R",29,"R",95,"A",
215965,"R",5,"R",60,"R",8,"R",73,"R",100
215974,"R",12,"R",145,"R",8,"R",15,"R",15
215992,"R",45,"R",65,"R",69,"R",66,"R",0
216010,"R",1499,"R",1942,"R",77,"R",76,"R",100
216038,"R",1464,"R",2184,"R",67,"R",78,"R",33
216047,"R",8,"R",8,"R",100,"R",82,"A",
216074,"R",95,"A",,"A",,"R",98,"R",97
216083,"R",334,"R",342,"R",98,"R",72,"R",62
216162,"R",8,"R",89,"R",9,"R",20,"A",
216180,"R",4,"R",6,"R",67,"R",100,"A",
216223,"R",5,"A",,"A",,"R",78,"R",60
216278,"R",512,"R",548,"R",93,"R",84,"A",
216287,"R",389,"R",396,"R",98,"R",96,"A",
216296,"R",324,"R",424,"R",76,"R",53,"A",
216311,"R",34,"R",37,"R",92,"R",83,"A",
216339,"R",3847,"R",6806,"R",57,"R",84,"R",45
216357,"R",427,"R",453,"R",94,"R",68,"A",
216366,"R",98,"R",564,"R",17,"R",86,"R",94
216418,"R",88,"R",450,"R",20,"R",75,"R",74
216427,"R",53,"R",53,"R",100,"R",54,"A",
216436,"R",153,"R",153,"R",100,"R",81,"A",
216445,"R",113,"R",113,"R",100,"R",92,"A",
216454,"R",138,"R",138,"R",100,"R",83,"A",
216524,"R",414,"R",442,"R",94,"R",92,"A",
216542,"R",211,"R",266,"R",79,"R",76,"A",
216551,"R",92,"R",92,"R",100,"R",76,"A",
216579,"R",85,"A",,"A",,"R",91,"A",
216597,"R",1626,"R",1746,"R",93,"R",94,"R",80
216630,"R",64,"R",75,"R",85,"R",67,"R",50
216649,"R",10,"R",17,"R",59,"R",93,"A",
216667,"R",388,"R",410,"R",95,"R",86,"A",
216694,"R",341,"R",388,"R",88,"R",76,"A",
216746,"R",10,"A",,"A",,"R",90,"R",89
216764,"R",1901,"R",3192,"R",60,"R",84,"R",60
216773,"R",22,"R",78,"R",28,"R",55,"A",
216782,"R",92,"A",,"A",,"R",69,"R",0
216807,"R",359,"R",381,"R",94,"R",89,"R",89
216825,"R",1011,"R",1648,"R",61,"R",61,"R",43
216852,"R",653,"R",705,"R",93,"R",66,"Z",0
216931,"R",566,"R",696,"R",81,"R",80,"R",30
216986,"R",35,"R",41,"R",85,"R",63,"A",
217013,"R",74,"R",115,"R",64,"R",63,"A",
217040,"R",17,"R",17,"R",100,"R",84,"A",
217059,"R",1079,"R",1358,"R",79,"R",80,"R",61
217077,"R",1014,"A",,"A",,"R",70,"A",
217086,"R",62,"R",89,"R",70,"R",77,"R",79
217095,"R",40,"A",,"A",,"R",100,"R",100
217156,"R",1440,"R",1582,"R",91,"R",97,"A",
217165,"R",822,"R",942,"R",87,"R",88,"A",
217235,"R",2289,"R",2901,"R",79,"R",74,"R",27
217244,"R",227,"R",253,"R",90,"R",60,"A",
217305,"R",747,"R",1389,"R",54,"Z",0,"A",
217323,"R",142,"A",,"A",,"A",,"A",
217350,"A",,"A",,"A",,"A",,"R",100
217402,"R",1064,"R",1133,"R",94,"R",93,"R",50
217420,"R",1073,"R",1958,"R",55,"R",77,"R",60
217475,"R",1934,"R",2968,"R",65,"R",57,"R",44
217484,"R",2316,"R",3208,"R",72,"R",80,"R",48
217493,"R",405,"R",512,"R",79,"R",94,"A",
217518,"R",1189,"R",1397,"R",85,"R",78,"Z",0
217536,"R",562,"R",611,"R",92,"R",80,"A",
217545,"R",693,"A",,"A",,"R",65,"A",
217572,"R",16,"R",16,"R",100,"R",36,"A",
217581,"R",38,"A",,"A",,"R",89,"R",77
217606,"R",38,"R",56,"R",68,"R",74,"R",78
217615,"R",286,"R",732,"R",39,"R",61,"R",44
217624,"R",205,"R",242,"R",85,"R",37,"R",50
217633,"R",367,"R",467,"R",79,"R",62,"R",0
217688,"R",615,"R",898,"R",68,"R",60,"R",57
217712,"R",138,"R",491,"R",28,"R",41,"R",30
217721,"R",538,"R",566,"R",95,"R",57,"R",0
217749,"R",920,"R",1075,"R",86,"R",81,"A",
217776,"R",138,"R",205,"R",67,"R",62,"R",46
217794,"R",97,"A",,"A",,"R",86,"R",52
217819,"R",1988,"R",2682,"R",74,"R",82,"A",
217828,"R",15,"A",,"A",,"R",87,"R",80
217837,"R",198,"R",343,"R",58,"R",50,"R",41
217864,"R",585,"R",656,"R",89,"R",81,"A",
217873,"R",385,"R",419,"R",92,"R",79,"R",63
217882,"R",2893,"R",3592,"R",81,"R",88,"R",70
217891,"R",85,"R",119,"R",71,"R",59,"R",100
217907,"R",148,"R",209,"R",71,"R",74,"R",40
217916,"R",25,"A",,"A",,"R",78,"A",
217925,"R",90,"R",159,"R",57,"R",69,"R",100
217934,"R",208,"R",339,"R",61,"R",70,"R",57
217961,"R",191,"R",229,"R",83,"R",75,"R",0
217989,"R",389,"R",633,"R",61,"R",40,"R",15
217998,"R",181,"R",193,"R",94,"R",77,"A",
218025,"R",724,"R",1109,"R",65,"R",57,"R",43
218043,"R",42,"R",45,"R",93,"R",81,"R",76
218061,"R",801,"R",1006,"R",80,"R",65,"R",100
218070,"R",688,"R",721,"R",95,"R",93,"R",36
218089,"R",8,"R",74,"R",11,"R",62,"R",33
218113,"R",1616,"R",3616,"R",45,"R",56,"R",43
218140,"R",740,"R",1583,"R",47,"R",51,"R",46
218159,"R",28,"A",,"A",,"R",70,"A",
218195,"R",33,"A",,"A",,"R",94,"A",
218229,"R",555,"R",801,"R",69,"R",63,"R",38
218238,"R",204,"R",734,"R",28,"R",66,"R",51
218353,"R",1479,"R",3132,"R",47,"R",53,"R",41
218399,"R",208,"R",260,"R",80,"R",55,"A",
218414,"R",276,"R",337,"R",82,"R",61,"A",
218441,"R",438,"R",534,"R",82,"R",69,"A",
218487,"R",459,"R",708,"R",65,"R",55,"R",40
218520,"R",547,"R",1234,"R",44,"R",52,"R",47
218539,"R",313,"R",327,"R",96,"R",82,"A",
218645,"R",562,"R",808,"R",70,"R",60,"R",28
218654,"R",195,"R",360,"R",54,"R",56,"R",29
218663,"R",3677,"R",4679,"R",79,"R",83,"R",33
218672,"R",234,"R",320,"R",73,"R",58,"R",17
218681,"R",148,"R",223,"R",66,"R",46,"R",21
218690,"R",191,"R",300,"R",64,"R",56,"R",43
218706,"R",63,"R",86,"R",73,"R",54,"R",45
218724,"R",1495,"R",2087,"R",72,"R",64,"R",0
218733,"R",1002,"R",1246,"R",80,"R",68,"R",7
218742,"R",718,"R",1255,"R",57,"R",62,"R",28
218821,"R",405,"R",445,"R",91,"R",52,"R",31
218830,"R",848,"R",1619,"R",52,"R",60,"R",45
218858,"R",307,"R",916,"R",34,"R",48,"R",40
218867,"R",31,"A",,"A",,"R",72,"R",75
218885,"R",1000,"R",1447,"R",69,"R",52,"R",39
218894,"R",1390,"R",2721,"R",51,"R",55,"R",45
218919,"R",122,"R",139,"R",88,"R",53,"R",0
218955,"R",95,"R",169,"R",56,"R",51,"R",37
218964,"R",1015,"R",1376,"R",74,"R",72,"R",0
218973,"R",321,"R",331,"R",97,"R",89,"A",
218991,"R",626,"R",1034,"R",61,"R",52,"R",43
219000,"R",391,"R",481,"R",81,"R",79,"R",19
219037,"R",52,"A",,"A",,"R",75,"A",
219046,"R",586,"R",949,"R",62,"R",55,"R",33
219055,"R",26,"R",162,"R",16,"R",33,"R",43
219082,"R",281,"R",436,"R",64,"R",69,"R",48
219091,"R",131,"R",133,"R",98,"R",58,"R",24
219125,"R",39,"A",,"A",,"R",85,"A",
219143,"R",678,"R",702,"R",97,"R",76,"R",77
219170,"R",12,"R",12,"R",100,"R",100,"A",
219189,"R",432,"R",462,"R",94,"R",82,"R",80
219198,"R",139,"R",346,"R",40,"R",78,"R",30
219204,"R",61,"R",422,"R",14,"R",51,"R",48
219213,"R",33,"R",110,"R",30,"R",56,"R",20
219259,"R",370,"R",619,"R",60,"R",61,"R",33
219277,"R",67,"R",166,"R",40,"R",37,"R",29
219295,"R",102,"R",317,"R",32,"R",63,"R",60
219338,"R",0,"R",0,"Z",0,"R",100,"A",
219347,"R",352,"R",549,"R",64,"R",73,"R",53
219356,"R",1788,"R",2817,"R",63,"R",74,"R",43
219374,"R",86,"R",160,"R",54,"R",65,"R",48
219383,"R",220,"R",366,"R",60,"R",65,"R",29
219392,"R",14,"A",,"A",,"A",,"A",
219408,"R",46,"R",290,"R",16,"R",15,"R",9
219426,"R",564,"R",899,"R",63,"R",69,"R",64
219453,"R",41,"R",95,"R",43,"R",85,"A",
219471,"R",1035,"R",1869,"R",55,"R",69,"R",49
219480,"R",351,"R",466,"R",75,"R",91,"R",41
219505,"R",7,"R",16,"R",44,"R",46,"R",34
219578,"R",39,"R",280,"R",14,"R",75,"R",50
219587,"R",19,"A",,"A",,"R",58,"R",84
219596,"R",173,"A",,"A",,"R",100,"R",68
219602,"R",1226,"R",2340,"R",52,"R",63,"R",25
219639,"R",42,"R",232,"R",18,"R",91,"A",
219709,"R",791,"R",1207,"R",66,"R",79,"R",75
219718,"R",234,"R",301,"R",78,"R",58,"R",38
219790,"R",184,"R",228,"R",81,"R",74,"A",
219806,"R",449,"R",449,"R",100,"R",69,"R",0
219824,"R",1033,"R",1271,"R",81,"R",55,"R",50
219833,"R",255,"R",258,"R",99,"R",78,"R",0
219879,"R",525,"R",644,"R",82,"R",56,"R",40
219888,"R",687,"R",855,"R",80,"R",60,"R",51
219903,"R",362,"A",,"A",,"R",82,"A",
219921,"R",56,"A",,"A",,"R",86,"R",71
219949,"R",217,"R",319,"R",68,"R",58,"R",57
219976,"R",525,"R",667,"R",79,"R",72,"R",50
219994,"R",239,"A",,"A",,"R",72,"R",53
220002,"R",137,"R",402,"R",34,"R",65,"R",63
220057,"R",476,"R",585,"R",81,"R",55,"R",27
220075,"R",1569,"R",2501,"R",63,"R",69,"R",34
220118,"R",54,"R",80,"R",68,"R",71,"A",
220127,"R",392,"A",,"A",,"R",78,"R",81
220163,"R",19,"A",,"A",,"R",81,"R",55
220181,"R",212,"R",243,"R",87,"R",86,"R",83
220206,"R",63,"R",92,"R",68,"R",75,"R",79
220215,"R",373,"R",456,"R",82,"R",80,"R",80
220251,"R",172,"A",,"A",,"R",80,"A",
220279,"R",23,"A",,"A",,"R",80,"R",40
220312,"R",137,"R",214,"R",64,"R",77,"R",60
220321,"R",62,"A",,"A",,"R",88,"R",80
220394,"R",12,"A",,"A",,"R",100,"R",100
220400,"R",660,"R",1483,"R",45,"R",48,"R",47
220464,"R",42,"R",43,"R",98,"R",38,"R",2
220473,"R",184,"R",258,"R",71,"R",78,"A",
220491,"R",18,"A",,"A",,"R",100,"A",
220516,"R",208,"R",402,"R",52,"R",67,"A",
220552,"R",35,"R",82,"R",43,"R",44,"A",
220589,"R",234,"R",234,"R",100,"R",58,"A",
220598,"R",504,"R",515,"R",98,"R",66,"R",50
220604,"R",105,"R",202,"R",52,"R",50,"R",50
220613,"R",755,"R",1271,"R",59,"R",72,"R",50
220631,"R",173,"R",421,"R",41,"R",71,"R",79
220640,"R",232,"A",,"A",,"R",77,"R",94
220701,"R",193,"R",360,"R",54,"R",54,"R",13
220710,"R",333,"R",414,"R",80,"R",72,"A",
220747,"R",72,"R",145,"R",50,"R",47,"R",42
220756,"R",147,"A",,"A",,"R",47,"R",20
220765,"R",33,"A",,"A",,"R",78,"R",82
220808,"R",58,"R",64,"R",91,"R",79,"R",14
220853,"R",524,"A",,"A",,"R",68,"R",83
220862,"R",2005,"R",3617,"R",55,"R",71,"R",52
220941,"R",116,"R",731,"R",16,"R",63,"R",51
220978,"R",3204,"R",3285,"R",98,"R",73,"R",55
221014,"R",168,"R",225,"R",75,"R",73,"Z",0
221050,"R",140,"A",,"A",,"R",79,"R",81
221096,"R",829,"R",1271,"R",65,"R",50,"R",40
221102,"R",198,"A",,"A",,"R",97,"R",45
221148,"R",911,"A",,"A",,"R",65,"A",
221157,"R",22,"A",,"A",,"A",,"A",
221184,"R",639,"R",2270,"R",28,"R",48,"R",48
221236,"R",92,"A",,"A",,"R",86,"R",56
221254,"R",59,"R",71,"R",83,"R",84,"R",73
221281,"R",172,"A",,"A",,"R",69,"R",94
221290,"R",39,"A",,"A",,"R",97,"R",95
221333,"R",210,"A",,"A",,"R",74,"R",92
221351,"R",434,"R",462,"R",94,"R",88,"R",100
221388,"R",30,"A",,"A",,"R",83,"R",100
221397,"R",955,"R",1646,"R",58,"R",57,"R",43
221430,"R",176,"A",,"A",,"R",65,"R",67
221485,"R",1477,"R",1901,"R",78,"R",47,"R",38
221494,"R",253,"A",,"A",,"R",89,"R",65
221519,"R",421,"R",424,"R",99,"R",88,"A",
221582,"R",31,"A",,"A",,"R",94,"R",71
221591,"R",63,"A",,"A",,"R",51,"Z",0
221607,"R",44,"A",,"A",,"R",70,"R",33
221616,"R",313,"A",,"A",,"R",78,"R",81
221625,"R",521,"A",,"A",,"R",67,"R",90
221634,"R",80,"A",,"A",,"R",51,"R",38
221643,"R",1124,"R",2328,"R",48,"R",55,"R",43
221661,"R",592,"R",790,"R",75,"R",75,"R",2
221731,"R",167,"R",313,"R",53,"R",67,"R",0
221740,"R",1439,"R",1456,"R",99,"R",65,"R",27
