"ID","2004_FT","2004_PT","2005_FT","2005_PT","2006_FT","2006_PT","2007_FT","2007_PT","2008_FT","2008_PT","2009_FT","2009_PT","2010_FT","2010_PT","2011_FT","2011_PT","2012_FT","2012_PT","2013_FT","2013_PT","2014_FT","2014_PT","2015_FT","2015_PT","2016_FT","2016_PT","2017_FT","2017_PT","2018_FT","2018_PT","2019_FT","2019_PT","2020_FT","2020_PT","2021_FT","2021_PT","2022_FT","2022_PT","2023_FT","2023_PT","2024_FT","2024_PT"
221494,89,75,89,65,86,67,85,69,86,79,72,71,79,69,75,100,79,71,82,81,75,77,70,75,78,65,76,64,84,61,66,67,100,100,83,33,89,50,90,71,100,85
221607,76,100,70,33,84,40,83,73,82,100,77,75,84,50,79,33,71,75,83,100,86,100,100,82,84,89,71,83,83,100,78,44,86,63,63,64,78,88,80,67,84,80
221625,65,70,67,90,86,100,33,80,76,100,86,98,82,85,72,94,74,85,78,79,91,96,88,89,86,100,71,93,66,72,64,0,64,0,68,100,74,50,74,57,66,100
221643,57,41,55,43,58,43,57,52,57,43,60,41,49,47,57,48,57,47,55,50,56,42,54,49,54,41,53,41,51,49,53,51,52,44,49,44,50,47,57,52,58,55
221661,65,53,75,2,70,23,71,36,72,46,70,43,73,50,76,18,75,33,77,40,78,50,79,75,80,75,76,33,76,67,81,50,81,75,82,67,85,50,82,71,83,60
221740,68,35,65,27,63,35,65,42,61,47,67,38,68,35,69,67,67,40,69,50,70,86,71,45,74,55,73,55,73,36,71,35,77,46,73,50,73,35,74,35,73,41
221759,78,66,79,40,82,50,84,44,84,65,84,53,86,58,84,53,85,38,86,40,87,60,85,67,86,47,86,55,87,67,87,60,89,47,88,61,89,41,91,94,92,80
221768,73,29,70,72,70,96,71,53,71,48,72,64,71,75,73,50,71,64,70,0,71,43,75,78,75,43,76,46,74,20,75,37,74,60,70,50,71,86,73,33,77,75
221838,79,42,72,45,71,43,70,45,61,67,67,45,63,42,67,48,56,43,60,34,62,38,64,30,56,39,58,63,64,59,64,29,65,53,53,19,62,18,60,25,33,25
221847,71,36,72,57,74,64,73,44,71,17,72,50,76,45,73,40,70,50,75,42,76,71,75,50,79,25,79,24,75,45,77,44,77,36,73,43,78,38,77,100,78,50
221908,51,73,55,36,63,53,61,46,56,43,61,48,61,46,54,45,57,45,56,40,59,46,57,41,57,44,62,46,56,57,57,52,56,57,58,47,56,45,58,67,59,51
222053,55,39,52,42,54,43,53,40,53,46,57,45,54,45,50,43,53,43,57,43,54,41,55,36,51,34,52,37,51,36,49,55,51,44,44,39,49,39,50,38,51,37
222062,62,44,62,40,55,41,58,38,56,59,65,51,59,49,55,48,54,33,56,39,56,46,55,43,52,35,57,38,53,47,57,50,55,49,54,39,53,38,58,50,53,52
222105,90,95,90,95,97,92,78,94,100,98,73,83,85,92,88,84,82,81,83,82,60,67,78,64,76,66,64,49,64,61,65,57,72,66,68,56,65,51,64,56,55,42
222576,56,44,53,39,56,42,54,39,54,46,53,41,53,38,56,38,57,40,56,40,58,41,59,41,66,49,69,41,72,43,68,55,62,43,67,41,66,48,68,47,68,45
222822,47,29,40,30,46,42,44,26,40,34,51,47,42,50,47,50,42,51,35,51,46,35,80,76,86,72,42,98,32,37,37,44,15,13,58,31,61,34,52,28,55,42
222831,63,48,61,48,59,27,59,39,56,37,59,33,63,39,61,32,59,38,55,20,62,31,63,37,67,27,67,36,67,33,69,32,71,17,69,29,73,44,72,38,69,32
223320,50,39,44,44,34,36,35,33,60,40,48,37,45,40,55,44,45,46,42,45,69,27,71,39,54,71,40,68,34,62,60,41,43,43,55,43,51,51,43,49,40,44
223427,43,47,63,37,48,47,44,39,46,42,53,53,50,50,50,47,47,42,55,50,49,40,51,50,52,34,51,52,54,50,51,49,53,43,54,44,55,48,56,50,45,31
223816,55,16,40,12,42,38,53,24,58,27,53,24,53,27,50,25,39,17,45,15,54,20,54,33,59,33,47,22,54,35,56,36,55,29,52,40,49,39,53,43,60,46
223898,56,30,68,46,42,31,42,82,45,47,52,52,53,51,32,44,26,38,25,38,52,54,52,52,48,49,48,55,51,54,49,57,51,42,57,57,56,64,57,63,67,36
223922,53,41,50,36,50,30,36,44,51,57,43,53,54,44,58,43,66,45,64,48,46,50,47,52,49,53,48,52,51,50,48,48,52,49,52,53,56,53,59,54,61,51
224004,64,50,60,0,57,67,51,50,57,40,52,8,58,45,54,41,57,57,48,40,67,33,71,64,63,69,60,50,59,50,68,25,65,100,56,100,68,0,63,0,58,89
224110,48,29,57,40,46,34,41,63,51,45,48,37,53,35,45,41,50,39,49,50,53,48,44,41,57,53,63,53,55,46,55,45,56,44,66,53,63,53,65,48,66,52
224554,65,45,63,46,62,49,55,35,73,47,66,47,63,33,71,39,70,40,67,40,68,74,73,43,63,35,67,29,66,25,63,44,58,30,60,42,65,40,63,35,57,42
224642,66,45,66,51,67,49,68,49,70,49,70,53,70,52,68,51,66,51,63,51,62,47,64,50,68,52,66,52,66,49,62,50,42,45,60,47,62,51,64,55,63,52
224891,47,21,51,43,38,51,38,37,52,31,61,48,58,46,34,37,47,55,41,56,44,56,59,67,52,67,51,75,62,50,64,50,62,48,55,50,60,48,45,44,38,43
225371,42,41,49,41,47,43,56,35,52,41,50,34,51,44,53,47,54,37,66,31,52,32,53,32,36,46,24,26,51,42,57,38,55,34,46,42,51,43,55,44,51,42
225432,60,52,61,43,52,48,56,42,58,42,61,46,59,43,60,50,67,52,63,52,66,55,66,44,66,62,72,54,71,60,73,48,67,55,64,46,65,53,67,47,67,56
225511,77,65,77,62,76,55,77,61,79,58,79,65,82,62,81,66,83,75,85,70,86,64,86,64,85,66,85,61,85,66,85,68,86,68,85,58,85,66,86,73,87,74
225520,36,29,57,30,51,32,63,31,37,35,51,55,51,48,60,42,45,41,42,30,47,27,38,47,50,27,41,46,39,43,43,41,58,45,61,55,63,45,60,45,71,49
225548,62,23,57,33,64,29,60,0,55,6,62,25,67,17,57,0,61,0,61,50,54,80,63,0,51,100,48,0,49,43,43,0,50,100,52,50,55,13,55,50,52,33
225627,71,11,64,33,66,60,67,71,63,50,67,0,75,65,78,43,75,37,69,38,76,33,77,48,77,50,76,45,74,50,73,33,75,0,73,33,70,0,72,14,71,25
226019,54,36,50,35,42,37,56,39,52,43,54,44,55,48,50,43,52,47,56,49,59,48,53,57,56,42,56,38,58,42,61,51,63,37,61,35,67,36,70,37,65,40
226091,65,34,61,39,60,32,66,48,65,40,66,45,65,38,65,38,54,36,53,32,60,51,58,47,63,46,64,53,64,51,66,51,69,57,57,49,59,55,61,37,62,44
226107,45,44,47,40,53,45,49,53,50,48,47,38,52,39,51,38,43,31,47,44,49,38,52,44,55,43,59,38,59,38,62,41,53,30,53,41,64,41,64,40,69,49
226116,46,40,48,40,52,37,57,37,14,52,53,31,46,27,48,35,53,46,57,35,56,45,56,28,58,46,60,45,58,52,60,42,60,44,60,49,72,48,63,41,67,51
226152,62,34,68,41,71,29,58,41,72,56,63,67,73,50,68,50,73,64,74,42,76,40,76,63,78,50,76,50,77,69,79,70,74,50,74,66,79,75,74,55,78,65
226204,56,46,80,50,83,65,85,34,74,51,67,55,66,54,65,48,63,44,63,50,69,51,69,43,72,56,70,59,70,56,73,57,74,55,22,15,78,55,69,52,73,53
226578,37,14,60,42,55,36,60,37,56,48,80,49,59,52,59,51,48,41,52,39,56,44,58,42,64,52,58,47,59,43,56,47,58,44,61,48,65,55,66,52,69,55
226833,62,47,62,39,66,57,72,63,71,50,75,57,71,43,68,31,71,46,67,56,72,63,70,53,70,67,67,67,65,60,67,57,66,57,63,35,63,56,63,57,64,56
227216,74,57,75,40,76,49,74,59,75,55,76,63,78,63,78,61,76,66,75,63,78,65,79,58,80,54,78,53,78,57,79,58,85,63,79,59,80,47,77,55,77,48
227225,45,33,61,42,43,41,49,34,55,41,58,47,52,42,48,31,46,37,61,52,63,39,57,33,63,46,63,41,54,42,61,36,57,34,54,31,59,33,71,42,73,43
227304,63,48,56,49,52,44,54,36,49,40,78,71,72,45,67,56,51,68,54,69,47,45,30,39,51,35,62,42,58,44,58,37,60,37,58,38,64,56,61,43,66,47
227368,66,45,68,48,73,59,68,47,71,51,74,58,72,56,74,54,75,57,76,58,76,57,77,64,80,64,79,64,76,61,76,65,81,63,72,55,76,57,79,63,81,62
227386,42,37,48,42,50,30,50,46,54,28,43,28,50,35,39,38,45,37,44,31,48,39,55,27,57,33,59,36,48,37,50,35,55,45,68,69,66,46,57,40,58,25
227401,58,41,41,31,54,38,69,34,53,13,31,40,56,47,55,43,52,39,49,39,55,40,50,37,56,39,53,34,55,32,59,47,62,38,57,35,55,33,54,36,58,37
227687,51,26,48,12,47,14,28,0,47,20,26,35,35,49,43,17,49,53,44,54,42,66,58,54,55,53,49,50,45,57,45,48,57,56,41,70,35,59,52,23,46,34
227863,69,25,71,20,64,60,68,36,72,50,70,50,75,67,82,100,79,25,77,67,88,50,83,100,82,50,85,40,82,40,84,60,83,86,73,25,81,50,73,44,78,67
227881,68,43,68,79,72,37,71,57,72,55,75,57,72,40,73,42,75,49,78,49,79,62,80,76,77,66,77,64,76,54,75,61,79,63,73,60,74,58,75,65,73,61
228158,47,44,21,18,70,72,72,71,44,34,48,94,54,74,57,76,42,36,47,34,46,36,42,43,57,47,56,42,46,45,35,67,40,18,44,30,48,28,47,30,53,29
228316,54,41,53,43,56,42,54,41,52,38,59,47,62,48,52,43,58,47,55,41,59,51,26,68,63,54,67,62,62,54,67,58,70,55,64,55,88,72,61,43,58,48
228431,66,39,67,38,64,32,64,28,63,18,65,20,64,39,65,30,63,23,67,39,70,62,71,45,71,53,72,31,71,50,70,39,77,53,76,45,73,41,71,48,72,57
228459,76,59,74,59,76,54,74,63,77,52,79,47,79,64,79,69,76,63,77,50,76,69,78,68,77,54,78,56,77,56,76,54,77,56,77,55,80,51,78,46,80,57
228529,62,48,65,37,62,34,62,63,66,42,66,38,68,52,67,34,67,53,68,70,68,60,66,63,71,66,67,64,70,62,65,56,69,65,70,54,70,71,74,73,70,62
228547,60,36,62,38,55,36,59,38,57,37,58,39,56,47,55,44,56,45,56,45,59,48,62,51,64,49,64,50,63,48,66,50,63,47,62,51,72,62,71,59,70,58
228608,50,30,46,33,49,35,52,37,52,40,49,40,55,36,42,35,42,36,48,40,44,42,51,38,57,39,58,38,56,39,61,40,62,42,83,73,69,36,64,37,68,38
228699,52,42,54,45,43,49,48,50,53,44,73,55,69,60,57,61,43,30,50,38,66,44,47,37,51,40,47,41,45,47,49,48,50,43,48,39,48,42,49,42,45,39
228705,51,39,61,34,62,35,61,37,60,50,59,44,59,44,56,63,61,24,64,27,64,41,69,45,71,43,68,42,67,53,65,24,72,56,66,33,64,41,67,33,65,33
228723,90,83,92,86,92,82,92,86,92,88,93,89,91,87,92,89,92,87,91,88,90,89,90,91,91,92,92,91,92,91,93,90,94,93,93,93,95,92,94,93,94,92
228769,69,57,69,55,62,46,61,37,60,50,65,48,70,51,71,50,72,47,71,52,69,51,71,54,69,53,71,55,74,60,75,68,76,64,71,45,74,30,73,21,73,29
228778,93,75,93,76,93,82,92,77,91,75,92,82,92,59,92,67,93,68,94,77,94,80,95,80,95,79,95,87,95,89,96,83,97,94,96,88,95,85,96,86,97,90
228787,80,37,82,72,80,69,81,50,82,70,83,77,86,62,83,68,85,64,88,52,86,68,84,65,87,63,88,74,88,73,89,68,90,76,88,74,87,69,88,76,90,75
228796,67,44,68,46,68,43,68,43,70,43,71,29,73,48,75,61,72,46,70,48,68,45,72,49,73,49,74,46,73,49,75,51,77,57,70,52,75,55,77,64,79,66
228802,57,50,60,27,59,33,65,67,65,67,64,100,64,62,64,55,64,33,66,29,61,50,62,57,58,38,64,60,62,67,71,58,64,67,62,53,61,55,73,25,77,39
229018,69,67,59,40,57,25,62,50,54,27,61,13,61,50,59,25,66,23,66,67,69,33,71,50,69,58,66,46,68,74,63,57,65,60,67,43,66,35,61,38,61,45
229027,62,45,58,37,60,41,59,46,59,52,56,54,57,48,62,48,63,56,64,38,64,38,68,54,71,54,74,49,73,55,73,60,78,67,78,36,80,41,79,40,80,35
229063,59,42,58,35,57,29,50,26,59,37,67,61,61,34,61,27,61,39,55,31,53,13,46,10,50,5,57,29,54,16,53,14,51,13,68,20,55,32,57,16,66,43
229115,82,50,84,64,83,50,83,64,80,51,81,55,82,53,82,58,81,51,82,64,83,62,83,59,84,64,84,63,85,61,87,56,87,65,85,57,86,62,85,52,85,62
229179,68,46,75,23,68,3,69,37,71,35,75,29,72,29,68,56,69,58,73,50,74,50,76,47,79,73,78,58,73,57,73,60,77,63,72,50,73,50,74,50,70,39
229425,89,51,86,95,86,82,76,77,80,87,83,88,77,78,90,83,88,67,50,94,80,82,100,75,90,83,80,69,67,69,67,69,67,69,70,69,65,63,73,70,77,85
229504,56,45,58,43,59,52,49,55,58,39,81,64,57,54,59,46,59,42,52,46,53,50,53,43,58,52,63,45,53,40,44,39,37,38,22,29,37,44,37,45,41,47
229522,64,66,50,52,71,59,44,56,76,100,91,48,89,59,84,55,50,46,40,56,100,83,100,83,100,90,96,48,62,75,56,100,54,50,68,50,59,52,85,86,86,86
229540,65,44,62,44,63,43,48,45,60,46,61,43,50,43,51,51,66,48,65,47,56,44,63,43,66,46,64,51,69,47,59,51,62,44,58,44,64,50,65,55,60,50
229780,65,33,68,0,59,25,64,50,66,60,66,83,57,25,50,60,47,65,47,42,45,58,54,52,51,45,42,44,49,58,41,48,38,38,39,52,39,41,48,54,45,37
229814,66,54,64,50,63,52,67,35,64,32,64,41,62,22,65,42,62,55,66,83,67,44,64,32,65,40,64,50,67,53,68,49,82,44,58,47,68,46,68,46,70,65
229832,55,24,56,36,73,10,55,17,47,49,50,28,50,21,51,23,50,31,55,32,59,41,55,32,59,44,50,40,55,55,49,44,63,53,52,52,67,37,68,62,74,60
229841,61,41,61,40,64,34,61,56,59,61,63,48,61,45,61,46,63,48,61,47,64,49,62,49,71,53,70,54,71,50,72,49,66,42,68,47,73,45,74,54,71,50
230010,60,52,55,45,55,35,68,52,54,41,68,44,71,66,63,59,61,40,50,65,47,71,59,73,61,70,60,79,55,61,64,76,80,67,74,70,76,71,89,59,76,69
230038,95,89,95,87,85,64,84,50,83,61,84,50,85,53,87,63,89,73,85,76,87,73,86,61,90,70,90,82,88,67,90,73,92,77,89,68,90,72,89,78,91,72
230162,51,38,49,48,46,51,46,45,62,48,46,52,45,58,43,47,46,57,41,33,58,55,65,58,68,58,74,51,63,51,68,57,54,56,73,54,70,56,64,54,66,58
230171,48,37,47,22,46,23,57,0,57,18,57,63,63,40,57,38,54,36,60,31,54,25,58,33,54,33,56,30,53,33,57,40,59,35,59,26,63,23,63,29,68,31
230214,100,100,87,100,98,100,87,92,89,85,88,83,85,81,78,78,70,63,85,77,79,67,74,87,80,80,73,67,100,67,92,63,86,88,73,67,83,88,89,87,92,83
230490,0,0,43,20,45,45,44,47,29,22,23,19,65,57,56,48,52,52,77,64,64,49,68,59,54,53,52,41,47,49,60,47,50,59,71,54,69,41,73,48,91,65
230603,58,32,59,41,55,62,70,31,67,88,69,47,63,34,66,64,66,38,65,51,66,38,64,33,69,35,71,38,73,43,74,55,72,55,73,57,71,42,74,38,76,32
230676,51,41,53,45,47,48,54,38,48,38,62,69,63,43,69,40,59,29,74,62,87,63,81,73,65,70,71,65,77,64,79,53,90,68,97,70,96,69,89,65,86,71
230728,73,58,70,41,72,43,74,53,73,44,74,53,72,54,72,52,72,53,66,46,71,48,71,46,73,59,69,49,73,53,74,49,73,45,74,46,74,44,74,44,71,42
230737,49,37,39,38,52,34,49,32,51,33,63,48,65,47,62,46,61,44,61,42,59,43,63,42,63,46,66,42,64,44,65,47,67,44,66,48,68,44,70,49,73,49
230746,51,39,70,52,55,40,56,42,64,46,57,45,54,35,57,42,53,41,52,45,56,43,52,40,57,45,59,44,60,44,59,43,60,40,55,40,58,45,58,44,57,44
230764,85,41,83,53,77,52,80,60,83,63,85,64,85,72,87,66,88,67,88,66,89,67,89,64,90,63,90,63,89,55,89,63,89,56,87,59,85,55,85,62,86,64
230782,67,44,71,42,71,35,77,38,70,36,72,42,73,48,71,45,74,35,68,38,55,40,60,39,62,36,65,44,65,43,66,42,66,40,67,42,68,48,67,47,67,45
230861,52,34,48,33,48,34,49,38,54,37,42,42,49,38,45,40,54,42,58,41,48,41,51,39,52,40,60,51,53,34,54,39,52,34,45,31,55,36,41,34,49,33
231174,84,67,88,29,84,40,86,33,86,17,85,50,87,56,85,43,85,45,86,50,87,50,86,50,87,69,86,75,87,60,87,47,85,60,89,45,89,56,88,77,89,33
231536,64,45,61,48,60,36,61,40,57,45,60,46,59,45,61,42,60,40,66,37,67,40,64,43,65,44,66,43,59,43,58,35,59,41,61,40,64,40,58,42,65,47
231697,50,37,48,39,53,32,56,36,57,29,59,36,59,34,54,39,57,37,55,43,60,39,56,42,60,39,64,43,60,38,53,35,51,41,60,45,63,44,69,48,64,44
231873,57,43,59,45,56,44,48,29,55,21,60,43,53,33,60,30,61,33,61,38,61,33,65,32,68,41,65,26,57,40,64,45,63,55,63,40,59,32,68,48,60,54
231882,54,58,61,42,53,49,68,42,57,39,63,54,64,50,61,50,60,56,63,41,62,49,60,32,57,40,63,37,66,40,61,28,61,39,54,39,64,40,62,34,65,40
232052,57,35,56,45,61,42,54,43,56,32,65,50,62,49,56,43,55,46,49,37,58,48,63,44,69,48,56,51,62,56,51,44,60,36,62,30,45,45,67,25,67,43
232186,81,64,82,65,86,63,85,67,84,62,85,55,86,61,87,50,86,70,87,69,88,74,87,65,87,70,88,74,87,66,86,74,86,75,84,68,85,65,87,66,86,68
232195,54,41,55,41,54,36,63,46,60,41,61,43,62,40,63,41,63,39,61,42,66,43,68,44,63,49,70,52,68,46,64,51,65,46,62,45,65,46,70,49,64,49
232265,83,85,82,84,75,67,76,24,73,39,77,52,74,95,67,80,65,68,76,75,80,41,81,15,81,75,78,27,74,33,75,17,72,25,81,58,77,50,85,50,85,63
232414,56,41,55,42,54,36,59,39,57,40,61,44,59,43,59,42,53,38,61,39,59,37,59,40,60,39,63,41,66,46,65,48,59,38,63,41,66,42,64,39,68,41
232450,69,49,59,42,63,44,62,50,59,45,60,48,57,46,59,45,50,39,58,38,57,42,60,36,63,45,63,48,65,46,66,44,62,38,66,43,68,48,64,45,68,43
232557,70,9,73,67,73,46,73,50,71,35,78,49,71,48,73,36,68,31,69,22,69,29,75,35,83,39,84,39,82,41,81,33,81,32,79,40,79,31,79,24,80,11
232575,64,43,59,34,58,34,61,40,63,42,60,48,61,42,65,44,65,47,70,42,67,46,67,45,66,43,69,43,66,45,65,43,64,44,60,42,65,44,69,46,69,46
232681,87,66,86,50,84,70,87,68,83,60,83,55,83,56,85,100,83,69,80,56,78,41,82,46,83,71,84,76,82,78,80,75,79,76,83,58,83,92,82,88,84,95
232706,75,50,73,40,68,75,71,67,73,67,70,71,66,17,70,80,75,29,72,0,81,100,73,67,79,40,78,67,72,75,72,88,71,0,79,57,75,80,76,0,73,67
232788,55,31,55,26,53,25,52,27,54,32,55,37,55,26,57,33,61,36,62,26,62,27,64,41,61,28,64,38,60,28,63,29,58,32,68,49,63,41,70,45,64,33
232867,53,39,54,37,55,31,59,47,57,35,58,35,60,32,60,39,58,32,57,38,60,42,61,37,62,54,67,46,65,41,60,42,63,40,59,31,65,41,68,41,68,54
232946,68,43,65,42,65,43,67,44,65,42,70,48,68,50,69,48,72,49,70,45,69,48,72,49,73,48,73,52,72,53,71,52,74,54,69,52,71,53,72,46,71,53
232982,78,77,77,74,76,72,73,34,80,53,80,61,80,63,80,62,80,64,80,50,81,65,82,59,78,50,80,50,79,59,80,58,76,68,72,48,74,47,76,36,77,51
233019,51,43,53,34,45,35,56,42,53,36,65,40,52,39,56,43,60,42,59,41,61,38,63,37,65,43,62,31,65,52,60,37,60,41,55,29,64,38,68,40,62,39
233037,42,26,42,39,48,43,49,32,58,36,53,34,49,36,52,40,42,26,54,25,48,23,46,36,59,20,60,34,64,25,46,25,50,31,43,29,54,36,60,40,58,28
233116,59,39,59,44,58,36,61,39,64,45,63,48,67,42,64,45,58,38,63,43,70,46,65,42,70,50,69,50,66,48,60,44,59,43,57,42,66,46,66,46,68,46
233310,50,35,57,42,62,36,60,36,60,30,59,40,61,33,60,31,61,39,56,41,56,42,64,42,63,45,60,47,64,43,54,42,64,39,65,49,60,61,56,48,65,55
233338,67,38,64,36,42,41,61,52,59,40,47,50,52,52,57,27,60,25,55,31,57,27,54,50,60,45,49,36,64,31,55,33,55,23,38,14,16,23,59,33,57,18
233639,47,39,50,36,50,36,60,39,49,41,63,45,59,42,64,39,61,38,63,38,70,41,62,38,61,37,70,34,58,39,56,35,58,42,56,28,66,34,59,45,71,51
233648,57,22,59,31,55,28,59,35,51,31,66,26,53,23,57,17,59,22,59,37,64,40,64,38,60,33,63,33,58,46,54,38,62,28,51,34,58,31,61,38,61,42
233666,76,75,67,66,74,100,95,88,88,86,92,88,77,77,89,78,97,89,96,89,90,63,93,73,100,100,100,90,100,90,91,90,100,82,100,92,100,91,100,100,100,92
233754,52,41,53,37,54,36,53,37,53,36,56,39,61,37,59,39,58,37,60,38,60,39,57,40,61,40,60,40,58,39,62,39,62,42,62,40,64,42,59,43,58,39
233772,60,44,61,42,60,40,62,41,62,40,64,43,63,44,62,43,52,34,60,36,59,37,60,38,60,36,61,38,57,38,58,35,58,37,57,39,61,38,56,36,64,38
233903,51,43,55,41,58,32,56,31,61,40,56,35,59,41,60,30,54,42,66,37,69,33,57,30,64,44,63,40,59,35,53,37,64,47,49,40,57,34,61,38,60,42
233921,87,45,88,54,89,41,93,0,91,0,91,75,92,43,91,50,92,40,91,67,93,75,94,85,93,56,93,63,93,25,93,84,93,75,92,81,91,71,92,75,93,56
233949,55,47,57,35,51,40,56,37,60,39,59,46,61,42,62,40,63,43,59,43,60,39,65,44,66,38,64,48,63,47,61,42,61,43,65,39,67,46,65,40,63,44
234030,79,48,80,45,81,63,82,45,85,48,83,69,85,55,86,71,85,52,87,50,86,33,86,33,86,46,83,40,85,54,83,33,83,59,84,47,85,60,86,66,85,50
234119,75,80,70,80,83,70,100,79,92,76,80,95,60,62,73,73,76,75,77,76,74,73,73,71,70,75,76,70,80,70,86,75,100,0,100,0,67,100,100,33,100,100
234377,56,44,45,40,48,49,62,53,62,47,68,44,62,36,56,45,59,48,60,40,65,38,62,27,62,44,66,43,60,41,54,40,63,50,60,48,64,58,66,52,73,46
234827,80,50,78,39,79,44,77,38,75,33,78,47,75,43,78,55,74,53,74,72,79,75,79,55,76,63,73,39,70,60,71,46,70,46,69,40,68,36,69,52,70,52
235097,77,65,77,55,78,46,73,55,72,23,72,24,73,30,75,52,76,56,75,59,77,12,78,47,76,44,76,31,74,63,70,53,71,35,67,36,67,38,67,28,67,38
235422,52,50,57,40,57,20,59,78,64,18,68,43,56,54,48,36,57,22,68,50,68,20,74,0,71,33,76,0,64,0,74,50,84,42,72,38,74,62,58,33,57,33
236939,84,46,85,47,82,50,84,55,82,38,84,40,82,44,84,59,82,59,80,55,79,59,78,40,79,58,81,56,79,48,79,53,81,49,81,56,81,55,80,53,78,40
236948,92,73,93,90,92,82,92,76,92,77,93,83,93,84,93,76,93,71,93,75,94,73,94,63,94,70,94,76,94,78,95,82,93,72,93,67,94,77,95,83,95,87
237011,83,55,84,72,86,69,84,77,84,50,84,60,85,57,84,86,85,65,83,46,83,52,82,70,82,58,81,69,81,64,82,63,79,55,81,67,77,64,80,49,79,49
237242,87,88,90,90,92,86,52,28,85,74,92,75,82,70,85,72,81,81,94,80,97,67,88,60,75,64,88,77,100,100,100,100,95,80,88,100,12,100,17,0,31,0
237330,62,50,67,41,59,60,71,20,64,33,63,44,65,50,61,25,62,25,64,67,67,17,65,30,67,67,64,50,62,17,59,0,64,17,57,0,56,0,49,20,65,40
237367,77,77,69,58,66,33,64,50,62,33,60,33,63,40,61,33,64,53,61,50,64,22,65,44,69,57,65,40,66,40,62,33,69,13,61,7,63,21,64,20,67,37
237525,70,52,72,41,73,44,71,48,71,48,71,44,70,48,70,58,71,45,69,100,73,21,73,60,75,62,72,14,72,30,73,54,77,50,71,41,74,50,79,42,72,24
237701,49,66,43,50,51,53,48,40,40,33,50,40,50,71,45,36,46,20,45,38,42,14,44,43,41,14,46,17,39,0,45,0,55,0,53,25,57,17,60,0,58,40
237792,71,52,69,39,70,39,67,36,65,47,66,44,70,60,68,70,63,45,68,22,68,63,66,38,60,29,65,40,69,50,71,22,73,29,66,33,70,57,72,78,71,71
237817,53,48,54,33,58,38,58,40,53,31,59,41,58,41,47,34,48,36,46,32,49,32,50,38,52,48,53,35,49,39,48,34,53,21,51,57,54,24,57,44,50,33
237899,58,47,58,48,61,39,53,39,61,63,60,50,52,43,58,41,50,25,52,50,58,27,59,33,58,67,59,30,55,22,61,0,60,25,56,44,61,50,63,20,57,50
238014,53,38,52,38,53,33,55,36,53,46,57,28,57,46,50,38,47,38,52,29,57,32,56,31,54,38,57,35,48,47,50,36,51,33,52,19,55,39,53,34,61,67
238032,80,38,80,44,81,26,79,41,81,28,80,36,80,29,78,39,77,39,77,55,77,17,79,56,79,42,80,38,76,27,79,33,82,11,81,20,79,18,81,20,83,43
238397,44,37,21,43,62,62,76,56,59,58,65,61,67,67,64,56,63,48,58,34,52,53,55,41,54,37,49,52,56,57,49,51,64,52,57,53,53,50,65,57,60,54
238476,75,100,75,33,75,33,75,40,79,100,80,42,76,0,77,71,73,33,78,50,80,67,77,78,81,0,78,50,77,100,76,0,79,40,73,33,74,33,82,0,73,0
238722,72,50,69,50,70,45,74,52,65,53,64,51,61,54,69,53,64,42,63,48,65,43,73,53,71,51,73,52,70,53,74,58,74,58,75,59,74,59,68,59,80,64
238759,57,43,60,59,45,36,67,60,71,70,64,61,64,50,68,58,61,58,63,52,68,62,67,57,62,54,64,61,60,56,65,56,70,53,67,59,81,45,74,41,71,63
238810,86,98,92,100,91,93,69,85,84,100,94,73,94,100,91,100,77,100,84,100,75,100,83,100,85,100,85,100,100,100,94,89,70,100,67,67,89,67,100,67,88,67
239008,76,63,74,54,75,58,61,60,68,63,64,66,69,53,72,61,74,63,70,62,65,64,65,60,67,63,66,62,59,58,55,51,74,56,65,58,69,56,70,65,67,59
239220,76,77,65,49,66,55,66,64,53,52,64,69,56,63,55,59,59,62,56,60,56,56,70,59,46,50,49,44,48,45,41,43,62,50,67,59,71,54,65,62,73,62
239248,56,49,52,49,50,47,51,52,54,47,51,53,49,46,50,47,52,38,49,45,54,57,51,68,51,52,52,42,54,47,58,49,48,37,46,37,53,44,61,48,64,50
239372,66,63,69,66,69,67,72,68,72,69,71,63,67,52,63,55,66,61,74,60,75,63,75,64,75,64,72,61,73,47,73,62,87,65,78,64,79,64,75,68,79,72
239442,68,64,56,63,70,61,63,59,65,70,47,80,60,58,60,52,52,51,65,58,60,35,62,45,58,47,55,54,60,53,63,44,58,48,66,42,52,58,48,50,62,62
239460,63,76,74,71,70,74,76,74,71,71,67,71,69,70,66,74,60,64,66,66,64,71,59,64,59,52,60,55,63,58,61,55,61,64,63,62,69,39,74,42,59,48
239488,67,63,68,62,66,61,66,57,64,55,68,61,56,63,56,53,63,57,53,50,55,49,54,44,57,46,54,50,58,56,63,58,70,57,72,56,79,55,77,59,74,51
239910,64,70,66,75,71,75,54,37,49,28,70,87,67,36,70,71,68,74,49,33,76,66,74,64,75,81,82,73,69,64,71,63,68,65,65,66,73,55,72,59,70,50
240116,61,68,59,67,57,61,20,5,48,59,63,57,62,59,59,51,57,50,59,54,63,55,66,52,65,50,60,55,61,52,59,52,61,56,64,53,66,59,70,60,72,55
