UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP 
428000,"R",0,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
428019,"A",,"A",,"A",,"R",48,"Z",0,"R",48,"R",44,"R",92,"R",181,"R",1,"R",180,"R",168,"R",93
428055,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",47,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
428073,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
428091,"A",,"A",,"A",,"R",72,"Z",0,"R",72,"R",49,"R",68,"Z",0,"Z",0,"R",0,"Z",0,"A",
428125,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",37,"R",55,"R",1,"R",0,"R",1,"R",1,"R",100
428143,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",48,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
428170,"R",472,"R",590,"R",80,"R",220,"R",0,"R",220,"R",91,"R",41,"R",95,"R",0,"R",95,"R",46,"R",48
428268,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
428286,"R",194,"R",517,"R",38,"R",116,"R",0,"R",116,"R",83,"R",72,"R",11,"R",0,"R",11,"R",5,"R",45
428329,"R",45,"R",51,"R",88,"R",50,"R",1,"R",49,"R",29,"R",59,"R",0,"R",0,"R",0,"R",0,"A",
428392,"R",151,"R",498,"R",30,"R",138,"R",0,"R",138,"R",33,"R",24,"R",130,"R",0,"R",130,"R",46,"R",35
428444,"R",256,"R",375,"R",68,"R",283,"R",0,"R",283,"R",183,"R",65,"R",25,"R",0,"R",25,"R",5,"R",20
429003,"A",,"A",,"A",,"R",104,"Z",0,"R",104,"R",29,"R",28,"Z",0,"Z",0,"R",0,"Z",0,"A",
429128,"R",2,"R",127,"R",2,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",75,"Z",0,"R",75,"R",37,"R",49
429599,"R",103,"R",133,"R",77,"R",84,"R",1,"R",83,"R",53,"R",64,"R",7,"R",0,"R",7,"R",1,"R",14
430050,"A",,"A",,"A",,"R",135,"R",1,"R",134,"R",66,"R",49,"Z",0,"Z",0,"R",0,"Z",0,"A",
430087,"R",28,"R",275,"R",10,"R",49,"Z",0,"R",49,"R",32,"R",65,"R",34,"Z",0,"R",34,"R",15,"R",44
430096,"A",,"A",,"A",,"R",196,"Z",0,"R",196,"R",63,"R",32,"R",176,"Z",0,"R",176,"R",8,"R",5
430102,"R",1,"R",21,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",3,"Z",0,"R",3,"R",1,"R",33
430148,"R",91,"R",185,"R",49,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",
430157,"R",47,"R",93,"R",51,"R",28,"R",0,"R",28,"R",20,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
430166,"R",40,"R",80,"R",50,"R",29,"R",0,"R",29,"R",22,"R",76,"R",0,"R",0,"R",0,"R",0,"A",
430175,"A",,"A",,"A",,"R",394,"R",0,"R",394,"R",155,"R",39,"Z",0,"Z",0,"R",0,"Z",0,"A",
430218,"A",,"A",,"A",,"R",29,"Z",0,"R",29,"R",22,"R",76,"R",2,"Z",0,"R",2,"R",1,"R",50
430227,"A",,"A",,"A",,"R",65,"Z",0,"R",65,"R",47,"R",72,"R",17,"Z",0,"R",17,"R",13,"R",76
430245,"A",,"A",,"A",,"R",58,"Z",0,"R",58,"R",31,"R",53,"Z",0,"Z",0,"R",0,"Z",0,"A",
430263,"R",48,"R",72,"R",67,"R",46,"R",1,"R",45,"R",26,"R",58,"R",13,"R",0,"R",13,"R",2,"R",15
430342,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",17,"R",57,"R",0,"R",0,"R",0,"R",0,"A",
430351,"R",75,"R",95,"R",79,"R",98,"R",3,"R",95,"R",43,"R",45,"R",4,"R",0,"R",4,"R",0,"R",0
430360,"R",50,"R",75,"R",67,"R",85,"R",4,"R",81,"R",49,"R",60,"R",15,"R",0,"R",15,"R",6,"R",40
430379,"R",181,"R",231,"R",78,"R",185,"R",8,"R",177,"R",72,"R",41,"R",13,"R",0,"R",13,"R",3,"R",23
430388,"R",101,"R",123,"R",82,"R",106,"R",1,"R",105,"R",66,"R",63,"R",4,"R",0,"R",4,"R",1,"R",25
430421,"A",,"A",,"A",,"R",240,"Z",0,"R",240,"R",84,"R",35,"Z",0,"Z",0,"R",0,"Z",0,"A",
430485,"R",41,"R",41,"R",100,"R",31,"R",0,"R",31,"R",25,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
430500,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",100
430795,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",38,"R",69,"R",1,"R",0,"R",1,"R",1,"R",100
430810,"R",88,"R",147,"R",60,"R",122,"R",0,"R",122,"R",85,"R",70,"R",10,"R",0,"R",10,"R",5,"R",50
430847,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",1,"R",9,"R",0,"R",0,"R",0,"R",0,"A",
430883,"R",31,"R",32,"R",97,"R",35,"R",0,"R",35,"R",33,"R",94,"R",0,"R",0,"R",0,"R",0,"A",
430908,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",19,"R",76,"R",0,"R",0,"R",0,"R",0,"A",
430917,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",21,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
430935,"R",106,"R",135,"R",79,"R",123,"R",0,"R",123,"R",77,"R",63,"R",21,"R",1,"R",20,"R",8,"R",40
430971,"A",,"A",,"A",,"R",78,"R",0,"R",78,"R",57,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
430999,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"R",0,"R",0,"R",0,"R",0,"A",
431017,"A",,"A",,"A",,"R",51,"R",1,"R",50,"R",50,"R",100,"R",13,"R",0,"R",13,"R",13,"R",100
431026,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",694,"R",0,"R",694,"R",145,"R",21
431071,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",23,"R",77,"R",7,"Z",0,"R",7,"R",7,"R",100
431105,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",15,"R",83,"R",12,"R",0,"R",12,"R",12,"R",100
431123,"R",552,"R",552,"R",100,"R",480,"R",1,"R",479,"R",380,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
431141,"A",,"A",,"A",,"R",1153,"R",6,"R",1147,"R",922,"R",80,"Z",0,"Z",0,"R",0,"Z",0,"A",
431169,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",43,"R",69,"R",4,"R",0,"R",4,"R",4,"R",100
431196,"A",,"A",,"A",,"R",142,"R",1,"R",141,"R",120,"R",85,"Z",0,"Z",0,"R",0,"Z",0,"A",
431266,"A",,"A",,"A",,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",53,"Z",0,"R",53,"R",30,"R",57
431275,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",24,"R",73,"R",24,"Z",0,"R",24,"R",16,"R",67
431284,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",13,"R",87,"R",20,"R",0,"R",20,"R",18,"R",90
431309,"R",300,"R",300,"R",100,"R",484,"R",0,"R",484,"R",346,"R",71,"R",0,"Z",0,"R",0,"Z",0,"A",
431558,"A",,"A",,"A",,"R",105,"Z",0,"R",105,"R",62,"R",59,"Z",0,"Z",0,"R",0,"Z",0,"A",
431600,"R",19,"R",53,"R",36,"R",53,"R",0,"R",53,"R",39,"R",74,"R",0,"R",0,"R",0,"R",0,"A",
431637,"A",,"A",,"A",,"R",105,"R",0,"R",105,"R",54,"R",51,"R",154,"R",0,"R",154,"R",81,"R",53
431664,"A",,"A",,"A",,"R",18,"Z",0,"R",18,"R",15,"R",83,"R",16,"Z",0,"R",16,"R",12,"R",75
431691,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",22,"R",76,"R",4,"R",0,"R",4,"R",1,"R",25
431716,"A",,"A",,"A",,"R",251,"Z",0,"R",251,"R",136,"R",54,"Z",0,"Z",0,"R",0,"Z",0,"A",
431770,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",41,"R",93,"R",16,"R",0,"R",16,"R",16,"R",100
431877,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",1,"R",3,"R",13,"R",0,"R",13,"R",9,"R",69
431886,"A",,"A",,"A",,"R",299,"R",0,"R",299,"R",208,"R",70,"Z",0,"Z",0,"R",0,"Z",0,"A",
431929,"R",49,"R",49,"R",100,"R",54,"R",0,"R",54,"R",27,"R",50,"R",6,"R",0,"R",6,"R",1,"R",17
431956,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",8,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
431965,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",80,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
431983,"R",26,"R",26,"R",100,"R",24,"Z",0,"R",24,"R",24,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
432074,"A",,"A",,"A",,"R",33,"Z",0,"R",33,"R",25,"R",76,"R",13,"Z",0,"R",13,"R",7,"R",54
432117,"A",,"A",,"A",,"R",10,"Z",0,"R",10,"R",2,"R",20,"Z",0,"Z",0,"R",0,"Z",0,"A",
432199,"R",155,"R",293,"R",53,"R",145,"R",0,"R",145,"R",52,"R",36,"R",54,"R",0,"R",54,"R",11,"R",20
432214,"R",14,"R",97,"R",14,"R",10,"R",0,"R",10,"R",5,"R",50,"R",35,"R",0,"R",35,"R",17,"R",49
432223,"R",32,"R",90,"R",36,"R",14,"R",0,"R",14,"R",4,"R",29,"R",0,"R",0,"R",0,"R",0,"A",
432232,"R",85,"R",185,"R",46,"R",60,"R",0,"R",60,"R",23,"R",38,"R",0,"R",0,"R",0,"R",0,"A",
432241,"R",90,"R",216,"R",42,"R",23,"R",0,"R",23,"R",10,"R",43,"R",0,"R",0,"R",0,"R",0,"A",
432269,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",28,"R",82,"R",0,"R",0,"R",0,"R",0,"A",
432302,"A",,"A",,"A",,"R",204,"R",0,"R",204,"R",135,"R",66,"Z",0,"Z",0,"R",0,"Z",0,"A",
432384,"R",263,"R",310,"R",85,"R",26,"R",0,"R",26,"R",15,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
432524,"R",102,"R",103,"R",99,"R",80,"R",0,"R",80,"R",43,"R",54,"R",2,"R",0,"R",2,"R",2,"R",100
432533,"R",369,"R",733,"R",50,"R",288,"R",0,"R",288,"R",193,"R",67,"R",69,"R",0,"R",69,"R",25,"R",36
433004,"A",,"A",,"A",,"R",54,"R",20,"R",34,"R",31,"R",91,"R",28,"R",5,"R",23,"R",20,"R",87
433013,"A",,"A",,"A",,"R",273,"Z",0,"R",273,"R",200,"R",73,"R",0,"R",0,"R",0,"Z",0,"A",
433040,"A",,"A",,"A",,"R",35,"Z",0,"R",35,"R",30,"R",86,"R",0,"Z",0,"R",0,"R",0,"A",
433068,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",47,"R",52,"R",70,"R",0,"R",70,"R",31,"R",44
433101,"A",,"A",,"A",,"R",295,"R",0,"R",295,"R",133,"R",45,"R",0,"R",0,"R",0,"R",0,"A",
433138,"A",,"A",,"A",,"R",264,"R",0,"R",264,"R",232,"R",88,"R",386,"R",0,"R",386,"R",342,"R",89
433165,"A",,"A",,"A",,"R",6,"Z",0,"R",6,"R",6,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
433174,"A",,"A",,"A",,"R",29,"Z",0,"R",29,"R",20,"R",69,"R",118,"Z",0,"R",118,"R",79,"R",67
433387,"R",1206,"R",3410,"R",35,"R",649,"Z",0,"R",649,"R",507,"R",78,"Z",0,"Z",0,"R",0,"Z",0,"A",
433420,"A",,"A",,"A",,"R",71,"R",0,"R",71,"R",41,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
433536,"R",13,"R",31,"R",42,"R",11,"R",0,"R",11,"R",9,"R",82,"R",14,"R",0,"R",14,"R",11,"R",79
433563,"R",336,"R",472,"R",71,"R",402,"R",0,"R",402,"R",325,"R",81,"R",104,"R",0,"R",104,"R",78,"R",75
433660,"R",1786,"R",2901,"R",62,"R",1514,"Z",0,"R",1514,"R",1150,"R",76,"R",111,"Z",0,"R",111,"R",78,"R",70
433970,"R",81,"R",103,"R",79,"R",156,"Z",0,"R",156,"R",37,"R",24,"R",1,"Z",0,"R",1,"R",1,"R",100
434016,"R",21,"R",37,"R",57,"R",16,"R",0,"R",16,"R",6,"R",38,"R",5,"R",0,"R",5,"R",2,"R",40
434052,"R",115,"R",156,"R",74,"R",110,"R",2,"R",108,"R",43,"R",40,"R",10,"R",1,"R",9,"R",0,"R",0
434061,"R",269,"R",936,"R",29,"R",203,"R",1,"R",202,"R",90,"R",45,"R",164,"R",0,"R",164,"R",44,"R",27
434122,"A",,"A",,"A",,"R",6,"Z",0,"R",6,"R",4,"R",67,"Z",0,"Z",0,"R",0,"Z",0,"A",
434140,"A",,"A",,"A",,"R",362,"Z",0,"R",362,"R",248,"R",69,"Z",0,"Z",0,"R",0,"Z",0,"A",
434159,"A",,"A",,"A",,"R",130,"R",0,"R",130,"R",79,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
434283,"A",,"A",,"A",,"R",79,"R",0,"R",79,"R",65,"R",82,"R",27,"R",0,"R",27,"R",27,"R",100
434292,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"Z",0,"A",
434317,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",58,"R",87,"R",0,"R",0,"R",0,"R",0,"A",
434326,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",2,"R",50,"R",48,"R",0,"R",48,"R",12,"R",25
434344,"A",,"A",,"A",,"R",29,"R",3,"R",26,"R",6,"R",23,"R",9,"R",1,"R",8,"R",2,"R",25
434362,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",11,"R",100,"R",19,"R",0,"R",19,"R",12,"R",63
434380,"A",,"A",,"A",,"R",39,"Z",0,"R",39,"R",13,"R",33,"Z",0,"Z",0,"R",0,"Z",0,"A",
434414,"R",17,"R",19,"R",89,"R",29,"R",0,"R",29,"R",27,"R",93,"R",1,"R",0,"R",1,"R",1,"R",100
434432,"R",27,"R",35,"R",77,"R",32,"R",0,"R",32,"R",32,"R",100,"R",10,"R",0,"R",10,"R",10,"R",100
434496,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",13,"R",81,"Z",0,"Z",0,"R",0,"Z",0,"A",
434502,"R",32,"R",50,"R",64,"R",33,"R",0,"R",33,"R",26,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
434520,"A",,"A",,"A",,"R",199,"Z",0,"R",199,"R",59,"R",30,"R",218,"Z",0,"R",218,"R",40,"R",18
434539,"R",35,"R",38,"R",92,"R",42,"R",0,"R",42,"R",29,"R",69,"R",3,"R",0,"R",3,"R",2,"R",67
434548,"R",90,"R",141,"R",64,"R",89,"R",4,"R",85,"R",46,"R",54,"R",16,"R",1,"R",15,"R",5,"R",33
434557,"R",49,"R",64,"R",77,"R",51,"R",0,"R",51,"R",32,"R",63,"R",3,"R",0,"R",3,"R",1,"R",33
434566,"R",47,"R",70,"R",67,"R",63,"R",1,"R",62,"R",28,"R",45,"R",8,"R",3,"R",5,"R",2,"R",40
434575,"R",66,"R",80,"R",83,"R",68,"R",3,"R",65,"R",30,"R",46,"R",2,"R",0,"R",2,"R",0,"R",0
434584,"R",12,"R",37,"R",32,"R",11,"R",0,"R",11,"R",9,"R",82,"R",7,"R",0,"R",7,"R",6,"R",86
434672,"R",2044,"R",7665,"R",27,"R",1856,"R",0,"R",1856,"R",1097,"R",59,"R",1170,"R",0,"R",1170,"R",496,"R",42
434690,"R",67,"R",169,"R",40,"R",42,"R",0,"R",42,"R",26,"R",62,"R",0,"R",0,"R",0,"R",0,"A",
434751,"R",26,"R",35,"R",74,"R",6,"R",0,"R",6,"R",5,"R",83,"R",8,"R",0,"R",8,"R",1,"R",13
434821,"R",53,"R",77,"R",69,"R",54,"R",0,"R",54,"R",33,"R",61,"R",0,"Z",0,"R",0,"Z",0,"A",
434830,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",20,"R",57,"R",18,"R",0,"R",18,"R",14,"R",78
434900,"R",507,"R",507,"R",100,"R",479,"R",0,"R",479,"R",357,"R",75,"R",0,"R",0,"R",0,"Z",0,"A",
434937,"R",1,"R",8,"R",13,"R",55,"R",0,"R",55,"R",32,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
434946,"R",172,"R",304,"R",57,"R",146,"R",0,"R",146,"R",45,"R",31,"R",0,"R",0,"R",0,"R",0,"A",
434955,"R",67,"R",167,"R",40,"R",35,"R",0,"R",35,"R",17,"R",49,"R",0,"R",0,"R",0,"R",0,"A",
434964,"R",57,"R",102,"R",56,"R",97,"R",0,"R",97,"R",29,"R",30,"R",0,"R",0,"R",0,"R",0,"A",
434973,"R",52,"R",103,"R",50,"R",71,"R",0,"R",71,"R",26,"R",37,"R",0,"R",0,"R",0,"R",0,"A",
434982,"R",56,"R",128,"R",44,"R",67,"R",0,"R",67,"R",22,"R",33,"R",0,"R",0,"R",0,"R",0,"A",
434991,"R",87,"R",157,"R",55,"R",44,"R",0,"R",44,"R",19,"R",43,"R",0,"R",0,"R",0,"R",0,"A",
436012,"A",,"A",,"A",,"R",395,"R",12,"R",383,"R",255,"R",67,"Z",0,"Z",0,"R",0,"Z",0,"A",
436030,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",3,"Z",0,"R",3,"R",3,"R",100
436067,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",40,"R",82,"R",0,"R",0,"R",0,"R",0,"A",
436094,"R",0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
436100,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",30,"R",91,"R",0,"R",0,"R",0,"R",0,"A",
436182,"R",156,"R",156,"R",100,"R",129,"R",0,"R",129,"R",44,"R",34,"R",0,"R",0,"R",0,"R",0,"A",
436191,"R",253,"R",420,"R",60,"R",83,"R",0,"R",83,"R",60,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
436225,"A",,"A",,"A",,"R",235,"R",4,"R",231,"R",105,"R",45,"Z",0,"Z",0,"R",0,"Z",0,"A",
436270,"A",,"A",,"A",,"R",137,"R",0,"R",137,"R",134,"R",98,"R",109,"R",0,"R",109,"R",105,"R",96
436289,"A",,"A",,"A",,"R",31,"Z",0,"R",31,"R",20,"R",65,"Z",0,"Z",0,"R",0,"Z",0,"A",
436304,"R",136,"R",567,"R",24,"R",143,"R",0,"R",143,"R",66,"R",46,"R",167,"R",0,"R",167,"R",35,"R",21
436429,"A",,"A",,"A",,"R",202,"R",0,"R",202,"R",134,"R",66,"R",0,"R",0,"R",0,"R",0,"A",
436438,"R",0,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
436465,"R",355,"R",355,"R",100,"R",428,"R",0,"R",428,"R",336,"R",79,"R",0,"R",0,"R",0,"Z",0,"A",
436474,"A",,"A",,"A",,"R",89,"Z",0,"R",89,"R",53,"R",60,"Z",0,"Z",0,"R",0,"Z",0,"A",
436483,"R",9,"R",88,"R",10,"R",4,"R",0,"R",4,"R",2,"R",50,"R",8,"R",0,"R",8,"R",3,"R",38
436526,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",44,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
436553,"R",16,"R",303,"R",5,"R",34,"R",0,"R",34,"R",34,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
436599,"R",5,"R",17,"R",29,"R",6,"Z",0,"R",6,"R",5,"R",83,"R",18,"Z",0,"R",18,"R",13,"R",72
436614,"R",6,"R",14,"R",43,"R",14,"Z",0,"R",14,"R",6,"R",43,"R",3,"Z",0,"R",3,"R",1,"R",33
436641,"A",,"A",,"A",,"R",240,"R",0,"R",240,"R",178,"R",74,"Z",0,"Z",0,"R",0,"Z",0,"A",
436650,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",46,"R",68,"R",0,"R",0,"R",0,"R",0,"A",
436702,"A",,"A",,"A",,"R",431,"R",0,"R",431,"R",375,"R",87,"R",0,"R",0,"R",0,"R",0,"A",
436775,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",32,"R",84,"R",0,"R",0,"R",0,"R",0,"A",
436784,"R",325,"R",325,"R",100,"R",570,"R",0,"R",570,"R",327,"R",57,"R",0,"R",0,"R",0,"R",0,"A",
436809,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",48,"R",96,"R",13,"R",0,"R",13,"R",12,"R",92
436818,"R",701,"R",869,"R",81,"R",685,"R",0,"R",685,"R",533,"R",78,"R",24,"R",0,"R",24,"R",15,"R",63
436827,"R",221,"R",282,"R",78,"R",191,"R",0,"R",191,"R",156,"R",82,"R",8,"R",0,"R",8,"R",2,"R",25
436836,"R",190,"R",345,"R",55,"R",209,"R",0,"R",209,"R",166,"R",79,"R",23,"R",0,"R",23,"R",12,"R",52
436854,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",40,"R",85,"R",15,"R",0,"R",15,"R",13,"R",87
437042,"R",82,"R",94,"R",87,"R",63,"R",2,"R",61,"R",33,"R",54,"R",11,"R",0,"R",11,"R",1,"R",9
437051,"R",99,"R",128,"R",77,"R",89,"R",1,"R",88,"R",43,"R",49,"R",13,"R",0,"R",13,"R",3,"R",23
437060,"R",267,"R",267,"R",100,"R",148,"R",0,"R",148,"R",83,"R",56,"R",0,"R",0,"R",0,"R",0,"A",
437088,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"R",5,"R",0,"R",5,"R",5,"R",100
437103,"R",1101,"R",2490,"R",44,"R",950,"R",0,"R",950,"R",424,"R",45,"R",243,"R",0,"R",243,"R",86,"R",35
437112,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",8,"R",62,"R",0,"R",0,"R",0,"R",0,"A",
437219,"R",67,"R",78,"R",86,"R",80,"R",3,"R",77,"R",54,"R",70,"R",4,"R",0,"R",4,"R",1,"R",25
437237,"A",,"A",,"A",,"R",18,"Z",0,"R",18,"R",13,"R",72,"Z",0,"Z",0,"R",0,"Z",0,"A",
437246,"R",100,"R",201,"R",50,"R",76,"R",0,"R",76,"R",44,"R",58,"R",74,"R",0,"R",74,"R",44,"R",59
437501,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",17,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
437510,"R",63,"R",63,"R",100,"R",75,"R",2,"R",73,"R",45,"R",62,"Z",0,"Z",0,"R",0,"Z",0,"A",
437529,"A",,"A",,"A",,"R",107,"Z",0,"R",107,"R",92,"R",86,"R",49,"Z",0,"R",49,"R",38,"R",78
437583,"R",119,"R",119,"R",100,"R",115,"R",0,"R",115,"R",98,"R",85,"R",0,"R",0,"R",0,"R",0,"A",
437608,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",15,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
437635,"A",,"A",,"A",,"R",222,"R",0,"R",222,"R",191,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
437653,"R",56,"R",73,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
437723,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",48,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
437732,"R",50,"R",135,"R",37,"R",41,"Z",0,"R",41,"R",33,"R",80,"Z",0,"Z",0,"R",0,"Z",0,"A",
437750,"R",118,"R",118,"R",100,"R",111,"R",0,"R",111,"R",73,"R",66,"R",0,"R",0,"R",0,"R",0,"A",
437769,"A",,"A",,"A",,"R",311,"R",0,"R",311,"R",178,"R",57,"R",0,"R",0,"R",0,"R",0,"A",
437778,"A",,"A",,"A",,"R",79,"Z",0,"R",79,"R",34,"R",43,"Z",0,"Z",0,"R",0,"Z",0,"A",
437848,"R",225,"R",312,"R",72,"R",152,"R",0,"R",152,"R",104,"R",68,"R",19,"Z",0,"R",19,"R",10,"R",53
437857,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",40,"R",100,"R",15,"R",0,"R",15,"R",14,"R",93
437884,"A",,"A",,"A",,"R",91,"Z",0,"R",91,"R",21,"R",23,"Z",0,"Z",0,"R",0,"Z",0,"A",
437927,"A",,"A",,"A",,"R",149,"R",0,"R",149,"R",87,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
437936,"A",,"A",,"A",,"R",200,"Z",0,"R",200,"R",136,"R",68,"Z",0,"Z",0,"R",0,"Z",0,"A",
438036,"A",,"A",,"A",,"R",107,"R",0,"R",107,"R",83,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
438151,"R",257,"R",257,"R",100,"R",95,"R",2,"R",93,"R",62,"R",67,"Z",0,"Z",0,"R",0,"Z",0,"A",
438179,"A",,"A",,"A",,"R",339,"R",0,"R",339,"R",287,"R",85,"Z",0,"Z",0,"R",0,"Z",0,"A",
438212,"R",168,"R",253,"R",66,"R",261,"R",0,"R",261,"R",153,"R",59,"R",76,"R",0,"R",76,"R",45,"R",59
438258,"A",,"A",,"A",,"R",117,"Z",0,"R",117,"R",88,"R",75,"Z",0,"Z",0,"R",0,"Z",0,"A",
438267,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",29,"R",73,"R",25,"R",0,"R",25,"R",14,"R",56
438276,"A",,"A",,"A",,"R",578,"R",0,"R",578,"R",410,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
438285,"A",,"A",,"A",,"R",119,"R",2,"R",117,"R",86,"R",74,"R",0,"R",0,"R",0,"R",0,"A",
438294,"A",,"A",,"A",,"R",82,"R",1,"R",81,"R",64,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
438337,"A",,"A",,"A",,"R",130,"Z",0,"R",130,"R",98,"R",75,"R",69,"Z",0,"R",69,"R",50,"R",72
438382,"R",23,"R",52,"R",44,"R",15,"R",0,"R",15,"R",5,"R",33,"R",0,"R",0,"R",0,"R",0,"A",
438416,"R",33,"R",66,"R",50,"R",25,"R",0,"R",25,"R",7,"R",28,"R",0,"R",0,"R",0,"R",0,"A",
438498,"R",102,"R",233,"R",44,"R",79,"R",0,"R",79,"R",63,"R",80,"R",131,"R",0,"R",131,"R",87,"R",66
438504,"A",,"A",,"A",,"R",660,"R",0,"R",660,"R",632,"R",96,"R",0,"R",0,"R",0,"R",0,"A",
438586,"R",22,"R",290,"R",8,"R",101,"Z",0,"R",101,"R",50,"R",50,"R",94,"Z",0,"R",94,"R",34,"R",36
438601,"R",116,"R",305,"R",38,"R",114,"Z",0,"R",114,"R",56,"R",49,"R",18,"Z",0,"R",18,"R",5,"R",28
438610,"R",154,"R",220,"R",70,"R",139,"R",0,"R",139,"R",41,"R",29,"R",0,"R",0,"R",0,"R",0,"A",
