UNITID,xgrcohrt,grcohrt,xugenter,ugentern,xpgrcohr,pgrcohrt,XRET_PCF,RET_PCF,XRET_PCP,RET_PCP
260372,R,70,R,158,R,44,R,53,R,23
260585,R,23,R,37,R,62,B,,B,
260691,R,285,R,285,R,100,B,,B,
260789,R,52,R,52,R,100,B,,B,
260804,R,43,R,43,R,100,B,,B,
260813,R,13,R,44,R,29,B,,B,
260901,R,204,R,2840,R,7,B,,B,
260910,R,247,R,445,R,55,B,,B,
260929,R,120,R,120,R,100,R,87,B,
260947,R,6,R,27,R,22,B,,B,
260965,R,111,R,111,R,100,B,,B,
260974,R,134,R,142,R,94,B,,B,
260992,R,129,R,297,R,43,B,,B,
261375,R,77,R,285,R,27,R,100,R,96
261384,R,69,R,178,R,38,R,90,R,8
261393,R,0,R,91,R,0,C,,R,94
261436,R,121,R,152,R,79,B,,B,
261472,R,166,R,178,R,93,B,,B,
261676,R,40,R,61,R,65,R,86,B,
261685,R,34,R,53,R,64,R,83,B,
261719,R,4,R,48,R,8,B,,B,
261773,R,32,R,38,R,84,B,,B,
261861,R,131,R,131,R,100,B,,B,
261931,R,44,R,100,R,44,B,,B,
262013,R,174,R,196,R,88,B,,B,
262031,R,1129,R,1465,R,77,B,,B,
262129,R,157,R,199,R,78,R,83,B,
262156,R,9,R,78,R,11,R,53,R,17
262235,R,22,R,54,R,40,C,,C,
262299,R,49,R,67,R,73,B,,B,
262305,R,57,R,103,R,55,B,,B,
262332,R,1184,R,1241,R,95,R,100,C,
262341,R,127,R,196,R,64,B,,B,
262369,R,84,R,84,R,100,R,85,B,
262402,R,753,R,753,R,100,B,,B,
262457,R,320,R,320,R,100,B,,B,
262509,R,386,R,386,R,100,R,87,B,
262660,R,61,R,73,R,83,B,,B,
362700,R,67,R,142,R,47,R,86,R,97
362782,R,47,R,82,R,57,R,99,R,100
363013,R,50,R,75,R,66,R,83,B,
363077,R,47,R,168,R,27,B,,B,
363147,R,13,R,29,R,44,B,,B,
363165,R,88,R,276,R,31,B,,B,
363217,R,22,R,46,R,47,B,,B,
363387,R,139,R,612,R,22,B,,B,
363439,R,54,R,147,R,36,B,,B,
363457,R,29,R,435,R,6,R,70,R,70
363527,R,36,R,43,R,83,R,55,R,45
363590,R,209,R,209,R,100,B,,B,
363606,R,83,R,159,R,52,R,82,B,
363633,R,41,R,697,R,5,R,62,R,43
363679,R,34,R,41,R,82,R,80,R,79
363712,R,11,R,65,R,16,R,100,C,
363882,R,11,R,35,R,31,B,,B,
363907,R,73,R,110,R,66,B,,B,
363916,R,62,R,105,R,59,B,,B,
363934,R,170,R,326,R,52,R,62,C,
364016,R,103,R,3232,R,3,B,,B,
364025,R,127,R,3141,R,4,B,,B,
364168,R,111,R,119,R,93,B,,B,
364308,R,128,R,128,R,100,B,,B,
364317,R,406,R,410,R,99,R,84,B,
364326,R,382,R,382,R,100,B,,B,
364335,R,87,R,189,R,46,R,85,R,85
364548,R,103,R,182,R,56,C,,C,
364566,R,105,R,167,R,62,B,,B,
364575,R,60,R,60,R,100,C,,C,
364593,R,253,R,253,R,100,B,,B,
364609,R,19,R,52,R,36,B,,B,
364618,R,54,R,54,R,100,R,85,C,
364627,R,106,R,153,R,69,B,,B,
364636,R,99,R,117,R,84,R,95,C,
364751,R,251,R,251,R,100,B,,B,
364760,R,0,R,61,R,0,C,,R,85
364812,R,19,R,112,R,16,B,,B,
364876,R,30,R,30,R,100,B,,B,
364885,R,23,R,23,R,100,R,65,C,
364946,R,28,R,205,R,13,R,82,R,86
364955,R,372,R,1007,R,36,R,79,B,
364964,R,91,R,91,R,100,B,,B,
364973,R,496,R,496,R,100,B,,B,
365055,R,280,R,582,R,48,B,,B,
365073,R,64,R,86,R,74,C,,C,
365091,R,329,R,329,R,100,B,,B,
365125,R,114,R,114,R,100,B,,B,
365198,R,69,R,145,R,47,B,,B,
365204,R,414,R,520,R,79,B,,B,
365213,R,21,R,69,R,30,B,,B,
365240,R,30,R,41,R,73,R,84,R,79
365277,R,30,R,35,R,85,B,,B,
365310,R,104,R,104,R,100,B,,B,
365374,R,157,R,411,R,38,B,,B,
365383,R,88,R,88,R,100,B,,B,
365392,R,3,R,18,R,16,R,100,R,100
365453,R,9,R,23,R,39,R,80,C,
365480,R,83,R,416,R,19,B,,B,
365505,R,41,R,41,R,100,R,90,B,
365569,R,19,R,33,R,57,B,,B,
365639,R,198,R,368,R,53,B,,B,
365693,R,78,R,99,R,78,R,70,R,100
365824,R,30,R,81,R,37,R,85,B,
365833,R,55,R,73,R,75,R,80,B,
365912,R,217,R,217,R,100,B,,B,
365930,R,33,R,56,R,58,B,,B,
366155,R,42,R,42,R,100,B,,B,
366191,R,989,R,989,R,100,B,,B,
366252,R,1592,R,1651,R,96,B,,B,
366261,R,51,R,59,R,86,B,,B,
366270,R,411,R,411,R,100,B,,B,
366289,R,59,R,67,R,88,R,74,C,
366340,R,42,R,377,R,11,B,,B,
366395,R,3735,R,6279,R,59,B,,B,
366401,R,388,R,1294,R,29,R,71,R,44
366438,R,8,R,19,R,42,B,,B,
366447,R,191,R,431,R,44,B,,B,
366456,R,328,R,705,R,46,B,,B,
366465,R,397,R,683,R,58,B,,B,
366535,R,363,R,363,R,100,B,,B,
366544,R,506,R,1345,R,37,B,,B,
366553,R,326,R,362,R,90,B,,B,
366571,R,23,R,23,R,100,R,77,B,
366580,R,60,R,69,R,86,B,,B,
366614,R,41,R,47,R,87,B,,B,
366623,R,15,R,38,R,39,B,,B,
366632,R,51,R,77,R,66,R,72,B,
366650,R,94,R,103,R,91,B,,B,
366678,R,192,R,203,R,94,B,,B,
366696,R,127,R,137,R,92,B,,B,
366711,R,688,R,1887,R,36,B,,B,
366906,R,381,R,381,R,100,B,,B,
366960,R,249,R,249,R,100,B,,B,
367024,R,375,R,375,R,100,B,,B,
367051,R,28,R,42,R,66,R,84,R,74
367088,R,20,R,31,R,64,R,60,R,75
367097,R,92,R,97,R,94,B,,B,
367103,R,110,R,110,R,100,R,95,C,
367112,R,275,R,307,R,89,B,,B,
367130,R,76,R,114,R,66,B,,B,
367158,R,40,R,52,R,76,R,81,B,
367176,R,31,R,63,R,49,B,,B,
367194,R,132,R,187,R,70,R,75,R,67
367316,R,430,R,828,R,51,R,65,B,
367334,R,30,R,53,R,56,B,,B,
367343,R,58,R,85,R,68,B,,B,
367361,R,37,R,37,R,100,B,,B,
367389,R,112,R,138,R,81,B,,B,
367398,R,150,R,225,R,66,R,65,R,55
367413,R,1523,R,1523,R,100,B,,B,
367431,R,9,R,20,R,45,R,76,R,100
367459,R,466,R,1735,R,26,B,,B,
367608,R,64,R,64,R,100,B,,B,
367662,R,4,R,111,R,3,B,,B,
367723,R,17,R,17,R,100,R,100,B,
367839,R,4,R,23,R,17,R,33,B,
367875,R,138,R,138,R,100,B,,B,
367884,R,99,R,418,R,23,B,,B,
367909,R,0,R,451,R,0,R,74,R,74
367972,R,34,R,103,R,33,B,,B,
367981,R,26,R,111,R,23,B,,B,
367990,R,3,R,72,R,4,B,,B,
368036,R,44,R,98,R,44,R,90,B,
368160,R,54,R,65,R,83,R,80,R,40
368188,R,44,R,102,R,43,B,,B,
368203,R,78,R,93,R,83,B,,B,
368230,R,119,R,185,R,64,B,,B,
368364,R,12,R,22,R,54,R,45,R,22
368407,R,14,R,44,R,31,R,85,B,
368443,R,135,R,331,R,40,R,17,R,52
368452,R,76,R,76,R,100,B,,B,
368540,R,38,R,38,R,100,B,,B,
368601,R,102,R,113,R,90,B,,B,
368629,R,94,R,94,R,100,B,,B,
368771,R,54,R,63,R,85,B,,B,
368780,R,293,R,293,R,100,C,,C,
368799,R,79,R,342,R,23,B,,B,
368805,R,1153,R,1368,R,84,B,,B,
368832,R,23,R,92,R,25,B,,B,
368911,R,169,R,376,R,44,B,,B,
368993,R,29,R,45,R,64,B,,B,
369020,R,28,R,28,R,100,R,72,B,
369084,R,98,R,105,R,93,B,,B,
369109,R,67,R,80,R,83,R,71,C,
369172,R,161,R,1060,R,15,R,46,R,53
369181,R,54,R,268,R,20,R,53,R,46
369242,R,9,R,9,R,100,B,,B,
369400,R,643,R,643,R,100,B,,B,
369419,R,300,R,304,R,98,R,79,R,80
369446,R,110,R,140,R,78,R,85,R,72
369516,R,16,R,143,R,11,B,,B,
369622,R,41,R,70,R,58,B,,B,
369668,R,31,R,43,R,72,R,93,R,100
369686,R,164,R,164,R,100,R,61,C,
369695,R,118,R,118,R,100,R,85,B,
369783,R,629,R,629,R,100,B,,B,
369792,R,13,R,19,R,68,B,,B,
369853,R,37,R,66,R,56,R,71,R,71
369862,R,55,R,90,R,61,R,69,R,69
369905,R,46,R,66,R,69,R,52,R,33
369950,R,318,R,424,R,75,R,67,R,33
371034,R,21,R,21,R,100,B,,B,
371052,R,403,R,636,R,63,R,74,R,77
371140,R,31,R,47,R,65,B,,B,
371186,R,82,R,82,R,100,R,70,C,
371265,R,507,R,507,R,100,R,76,C,
371760,R,164,R,622,R,26,B,,B,
371779,R,284,R,1124,R,25,B,,B,
371830,R,39,R,57,R,68,B,,B,
371928,R,27,R,27,R,100,B,,B,
371964,R,285,R,412,R,69,B,,B,
371982,R,1262,R,1468,R,85,B,,B,
372028,R,85,R,85,R,100,B,,B,
372037,R,569,R,574,R,99,B,,B,
372073,R,118,R,125,R,94,B,,B,
372082,R,1149,R,1333,R,86,B,,B,
372161,R,190,R,190,R,100,B,,B,
372213,R,1060,R,12538,R,8,R,0,R,0
372222,R,22,R,602,R,3,R,0,R,0
372240,R,17,R,41,R,41,R,47,B,
372329,R,267,R,330,R,80,R,71,R,75
372356,R,79,R,79,R,100,R,73,C,
372462,R,20,R,46,R,43,B,,B,
372480,R,104,R,137,R,75,B,,B,
372505,R,27,R,65,R,41,R,76,B,
372578,R,81,R,94,R,86,B,,B,
372718,R,22,R,80,R,27,B,,B,
372772,R,359,R,365,R,98,R,100,C,
372833,R,67,R,85,R,78,B,,B,
372921,R,393,R,393,R,100,R,88,B,
372958,R,474,R,474,R,100,B,,B,
373058,R,45,R,45,R,100,B,,B,
373085,R,109,R,156,R,69,B,,B,
373119,R,98,R,233,R,42,B,,B,
373216,R,180,R,180,R,100,B,,B,
373261,R,1,R,2,R,50,R,40,B,
373340,R,95,R,194,R,48,B,,B,
373447,R,76,R,76,R,100,R,85,B,
373535,R,68,R,68,R,100,B,,B,
373605,R,22,R,50,R,44,R,1,R,1
373669,R,1,R,2,R,50,C,,R,100
373678,R,80,R,99,R,80,B,,B,
373696,R,112,R,188,R,59,B,,B,
373711,R,40,R,40,R,100,C,,B,
373784,R,206,R,206,R,100,R,75,R,76
373827,R,136,R,142,R,95,R,41,R,63
373890,R,704,R,704,R,100,B,,B,
373906,R,54,R,75,R,72,R,75,R,25
373951,R,7,R,18,R,38,R,85,C,
374060,R,1,R,2,R,50,B,,B,
374112,R,83,R,89,R,93,B,,B,
374291,R,45,R,45,R,100,R,74,B,
374316,R,22,R,55,R,40,B,,B,
374440,R,20,R,20,R,100,R,70,B,
374495,R,38,R,38,R,100,B,,B,
374574,R,484,R,484,R,100,R,78,R,78
374592,R,153,R,153,R,100,B,,B,
374680,R,266,R,365,R,72,B,,B,
374699,R,159,R,382,R,41,B,,B,
374875,R,133,R,156,R,85,Z,0,Z,0
374927,R,33,R,72,R,45,B,,B,
374972,R,134,R,159,R,84,B,,B,
374990,R,26,R,74,R,35,B,,B,
375009,R,1,R,1,R,100,R,100,C,
375106,R,29,R,42,R,69,B,,B,
375230,R,39,R,147,R,26,B,,B,
375300,R,194,R,194,R,100,R,81,C,
375319,R,90,R,90,R,100,R,79,C,
375373,R,91,R,91,R,100,R,75,C,
375407,R,33,R,33,R,100,R,72,B,
375416,R,163,R,163,R,100,B,,C,
375470,R,3,R,3,R,100,R,75,C,
375489,R,457,R,496,R,92,B,,B,
375540,R,24,R,68,R,35,B,,B,
375559,R,35,R,118,R,29,B,,B,
375568,R,19,R,20,R,95,R,79,B,
375647,R,21,R,58,R,36,B,,B,
375656,R,9,R,15,R,60,R,64,R,35
375683,R,178,R,248,R,71,R,91,R,92
375692,R,59,R,82,R,71,B,,B,
375708,R,65,R,101,R,64,B,,B,
375717,R,66,R,71,R,92,R,98,R,83
375726,R,66,R,128,R,51,B,,B,
375735,R,37,R,288,R,12,B,,B,
375744,R,77,R,399,R,19,B,,B,
375753,R,14,R,53,R,26,R,100,R,82
375762,R,33,R,57,R,57,B,,B,
375841,R,197,R,1051,R,18,B,,B,
375878,R,107,R,118,R,90,B,,B,
375902,R,6,R,6,R,100,R,33,B,
375939,R,99,R,280,R,35,R,83,R,82
375948,R,1346,R,1346,R,100,R,68,B,
375966,R,37,R,96,R,38,R,95,R,97
375984,R,141,R,208,R,67,B,,B,
376039,R,30,R,59,R,50,B,,B,
376109,R,33,R,33,R,100,B,,B,
376118,R,306,R,417,R,73,C,,C,
376127,R,170,R,234,R,72,B,,B,
376136,R,294,R,322,R,91,B,,B,
376224,R,228,R,278,R,82,R,78,B,
376242,R,41,R,160,R,25,R,90,B,
376288,R,57,R,57,R,100,R,86,C,
376321,R,190,R,506,R,37,B,,B,
376330,R,224,R,224,R,100,B,,B,
376349,R,77,R,77,R,100,B,,B,
376385,R,146,R,740,R,19,B,,B,
376446,R,33,R,56,R,58,B,,B,
376631,R,18,R,25,R,72,B,,B,
376668,R,96,R,96,R,100,B,,B,
376677,R,91,R,112,R,81,B,,B,
376695,R,126,R,134,R,94,C,,C,
376950,R,118,R,136,R,86,R,82,Z,0
376987,R,74,R,74,R,100,B,,B,
377069,R,208,R,209,R,99,B,,B,
377111,R,652,R,1031,R,63,C,,B,
377193,R,24,R,86,R,27,R,16,R,3
377218,R,50,R,50,R,100,B,,B,
377236,R,29,R,52,R,55,R,99,C,
377272,R,29,R,29,R,100,B,,B,
377281,R,52,R,52,R,100,B,,B,
377315,R,88,R,88,R,100,R,66,C,
377403,R,35,R,35,R,100,R,53,R,53
377421,R,44,R,55,R,80,R,36,R,34
377449,R,251,R,417,R,60,B,,B,
377458,R,403,R,403,R,100,R,74,C,
377485,R,0,A,,A,,R,66,R,50
377519,R,49,R,49,R,100,B,,B,
377546,R,46,R,58,R,79,R,84,C,
377643,R,33,R,43,R,76,B,,B,
377652,R,46,R,65,R,70,R,47,B,
377661,R,40,R,47,R,85,B,,B,
377670,R,16,R,21,R,76,B,,B,
377722,R,338,R,338,R,100,B,,B,
377759,R,139,R,139,R,100,B,,B,
378105,R,71,R,83,R,85,R,73,R,73
378406,R,138,R,153,R,90,B,,B,
378956,R,91,R,91,R,100,B,,B,
379029,R,177,R,408,R,43,B,,B,
379074,R,18,R,18,R,100,R,23,C,
379135,R,6,R,12,R,50,B,,B,
379463,R,143,R,143,R,100,R,73,B,
379621,R,136,R,623,R,21,B,,B,
379685,R,203,R,337,R,60,B,,B,
379746,R,14,R,14,R,100,R,100,B,
379782,R,62,R,157,R,39,B,,B,
379889,A,,A,,A,,C,,R,85
380067,R,205,R,205,R,100,B,,B,
380094,R,132,R,132,R,100,R,78,B,
380137,R,123,R,247,R,49,B,,B,
380298,R,146,R,146,R,100,B,,B,
380359,R,31,R,79,R,39,B,,B,
380368,R,170,R,971,R,17,Z,0,Z,0
380377,R,43,R,252,R,17,B,,B,
380401,R,127,R,178,R,71,B,,B,
380410,R,100,R,231,R,43,B,,B,
380438,R,98,R,212,R,46,B,,B,
380447,R,137,R,137,R,100,B,,B,
380456,R,200,R,266,R,75,B,,B,
380465,R,30,R,360,R,8,R,0,R,0
380474,R,330,R,585,R,56,B,,B,
380836,R,96,R,96,R,100,B,,B,
380845,R,120,R,120,R,100,B,,B,
380854,R,169,R,169,R,100,B,,B,
380863,R,114,R,114,R,100,B,,B,
380872,R,183,R,183,R,100,B,,B,
381237,R,58,R,96,R,60,B,,B,
381255,R,62,R,63,R,98,B,,B,
381282,R,92,R,92,R,100,B,,B,
381325,R,97,R,112,R,86,B,,B,
381334,R,11,R,103,R,10,B,,B,
381343,R,17,R,17,R,100,B,,B,
381370,R,280,R,424,R,66,B,,B,
381404,R,85,R,85,R,100,B,,B,
381486,R,5,R,17,R,29,B,,B,
381501,R,9,R,9,R,100,R,100,B,
381529,R,80,R,323,R,24,B,,B,
381617,R,215,R,483,R,44,B,,B,
381635,R,42,R,65,R,64,B,,B,
381644,R,283,R,283,R,100,R,75,B,
381699,R,28,R,35,R,80,R,77,R,80
381705,R,35,R,45,R,77,R,73,R,78
381732,R,18,R,24,R,75,R,85,B,
381741,R,85,R,85,R,100,C,,C,
381750,R,86,R,86,R,100,B,,B,
381787,R,36,R,47,R,76,R,60,R,55
381796,R,150,R,211,R,71,R,84,C,
381848,R,100,R,200,R,50,B,,B,
381909,R,206,R,221,R,93,B,,B,
381945,R,213,R,213,R,100,C,,C,
381990,R,177,R,236,R,75,B,,B,
382018,R,70,R,85,R,82,R,50,R,35
382027,R,60,R,136,R,44,B,,B,
382054,R,478,R,478,R,100,B,,B,
382063,R,8,R,108,R,7,R,0,R,0
382106,R,18,R,18,R,100,B,,B,
382258,R,206,R,462,R,44,B,,B,
382267,R,133,R,167,R,79,B,,B,
382276,R,34,R,58,R,58,C,,C,
382382,R,178,R,178,R,100,B,,B,
382416,R,79,R,79,R,100,B,,B,
382443,R,4,R,4,R,100,R,100,B,
382461,R,35,R,57,R,61,B,,B,
382504,R,249,R,337,R,73,B,,B,
382531,R,122,R,122,R,100,B,,B,
382708,R,70,R,113,R,61,B,,B,
382771,R,42,R,103,R,40,B,,B,
382780,R,33,R,69,R,47,B,,B,
382896,R,42,R,94,R,44,B,,B,
382902,R,72,R,72,R,100,B,,B,
382911,R,41,R,58,R,70,R,48,C,
382957,R,42,R,81,R,51,B,,B,
382975,R,39,R,109,R,35,B,,B,
383084,R,520,R,6178,R,8,R,78,R,60
383163,R,27,R,338,R,7,B,,B,
383190,R,341,R,853,R,39,B,,B,
383251,R,77,R,77,R,100,R,86,B,
383279,R,25,R,78,R,32,B,,B,
383297,R,41,R,165,R,24,B,,B,
383312,R,115,R,170,R,67,R,76,B,
383330,R,22,R,356,R,6,B,,B,
383367,R,164,R,169,R,97,B,,B,
383376,R,69,R,70,R,98,B,,B,
383419,R,12,R,14,R,85,B,,B,
383464,R,50,R,51,R,98,R,68,C,
383507,R,12,R,12,R,100,C,,C,
383525,R,76,R,76,R,100,R,100,B,
383765,R,108,R,155,R,69,B,,B,
383792,R,332,R,332,R,100,B,,B,
383880,R,564,R,743,R,75,B,,B,
383899,R,143,R,228,R,62,R,66,R,69
383950,R,59,R,71,R,83,B,,B,
383996,R,37,R,173,R,21,R,39,R,33
384184,R,355,R,401,R,88,B,,B,
384193,R,359,R,391,R,91,R,75,B,
384209,R,841,R,841,R,100,R,83,C,
384254,R,20,R,30,R,66,R,73,B,
384333,R,186,R,1971,R,9,B,,B,
384342,R,1023,R,3304,R,30,B,,B,
384360,R,167,R,564,R,29,R,43,R,71
384379,R,176,R,389,R,45,R,53,R,64
384388,R,63,R,221,R,28,R,50,R,79
384397,R,66,R,394,R,16,R,40,R,80
384421,R,13,R,15,R,86,B,,B,
385008,R,271,R,542,R,50,B,,B,
385132,R,42,R,58,R,72,B,,B,
385503,R,253,R,255,R,99,R,72,R,100
385549,R,149,R,149,R,100,B,,B,
385619,R,97,R,104,R,93,B,,B,
385929,R,131,R,131,R,100,R,88,B,
386153,R,220,R,349,R,63,B,,B,
386472,R,7,R,17,R,41,B,,B,
387235,R,16,R,16,R,100,B,,B,
387660,R,4,R,4,R,100,R,100,B,
387819,R,67,R,85,R,78,R,84,R,88
387837,R,6,R,6,R,100,B,,B,
387925,R,95,R,228,R,41,B,,B,
388043,R,90,R,96,R,93,B,,B,
388098,R,11,R,11,R,100,R,85,C,
388511,R,188,R,280,R,67,R,78,R,72
388520,R,2,R,471,R,0,B,,R,28
388663,R,47,R,105,R,44,C,,C,
388681,R,67,R,67,R,100,B,,B,
389620,R,41,R,42,R,97,B,,B,
389727,R,138,R,383,R,36,B,,B,
389860,R,95,R,148,R,64,R,88,R,100
390394,R,155,R,193,R,80,B,,B,
390701,R,140,R,2075,R,6,B,,B,
390905,R,73,R,73,R,100,R,95,B,
391333,R,59,R,66,R,89,R,89,B,
391564,R,92,R,105,R,87,B,,B,
391582,R,272,R,281,R,96,R,79,R,80
391616,R,42,R,62,R,67,B,,B,
391759,R,2,R,10,R,20,B,,B,
391810,R,107,R,107,R,100,B,,B,
392257,R,372,R,554,R,67,B,,B,
392415,R,72,R,111,R,64,B,,B,
392798,R,45,R,66,R,68,B,,B,
392840,R,15,R,89,R,16,B,,B,
393180,R,554,R,554,R,100,B,,B,
393524,R,112,R,118,R,94,B,,B,
393861,R,175,R,252,R,69,B,,B,
393977,R,27,R,38,R,71,B,,B,
394679,R,50,R,134,R,37,R,74,R,71
394846,R,67,R,67,R,100,B,,B,
395283,R,87,R,87,R,100,B,,B,
395362,R,78,R,632,R,12,R,54,R,40
395733,R,55,R,66,R,83,B,,B,
396000,R,105,R,105,R,100,R,98,C,
396310,R,29,R,55,R,52,B,,B,
397270,R,17,R,27,R,62,B,,B,
397641,R,292,R,310,R,94,B,,B,
397942,R,0,R,131,R,0,B,,B,
398130,R,86,R,120,R,71,B,,B,
398574,R,1568,R,1575,R,99,R,70,B,
399212,R,317,R,3638,R,8,R,68,R,45
399869,R,380,R,380,R,100,B,,B,
399911,R,92,R,94,R,97,R,94,B,
400080,R,497,R,497,R,100,B,,B,
400637,R,542,R,542,R,100,R,15,B,
401481,R,4,R,86,R,4,B,,B,
402493,A,,A,,A,,B,,R,76
402563,R,144,R,144,R,100,B,,B,
402615,R,100,R,211,R,47,B,,B,
402633,R,19,R,57,R,33,B,,B,
402776,R,254,R,267,R,95,R,68,R,68
402800,R,185,R,234,R,79,B,,B,
403405,R,32,R,114,R,28,B,,B,
403414,R,37,R,60,R,61,B,,B,
403469,R,7,R,238,R,2,B,,B,
403478,R,148,R,373,R,39,B,,B,
403487,R,131,R,498,R,26,B,,B,
404055,R,398,R,398,R,100,B,,B,
404073,R,579,R,1084,R,53,B,,B,
404082,R,1038,R,1719,R,60,B,,B,
404329,R,1,R,15,R,6,B,,B,
404338,R,21,R,21,R,100,B,,B,
404365,R,77,R,77,R,100,B,,B,
404374,R,98,R,231,R,42,B,,B,
404383,R,376,R,376,R,100,B,,B,
404426,R,42,R,596,R,7,R,21,R,16
404499,R,595,R,595,R,100,R,74,C,
