"ID","Year","Retention","Type"
415039,2015,70,"FT"
417105,2015,79,"FT"
417503,2015,60,"FT"
418010,2015,50,"FT"
418065,2015,78,"FT"
418250,2015,75,"FT"
418278,2015,100,"FT"
418296,2015,98,"FT"
418302,2015,66,"FT"
418320,2015,47,"FT"
418348,2015,62,"FT"
418357,2015,35,"FT"
418409,2015,83,"FT"
418515,2015,76,"FT"
418533,2015,70,"FT"
418560,2015,70,"FT"
418773,2015,93,"FT"
419244,2015,58,"FT"
420343,2015,85,"FT"
420431,2015,61,"FT"
420440,2015,60,"FT"
420468,2015,77,"FT"
420538,2015,53,"FT"
420556,2015,54,"FT"
420723,2015,45,"FT"
423652,2015,48,"FT"
425250,2015,80,"FT"
426314,2015,63,"FT"
427991,2015,82,"FT"
428392,2015,52,"FT"
430184,2015,52,"FT"
430227,2015,64,"FT"
430908,2015,77,"FT"
430935,2015,57,"FT"
431017,2015,58,"FT"
431071,2015,100,"FT"
431284,2015,100,"FT"
432117,2015,71,"FT"
433068,2015,62,"FT"
433101,2015,69,"FT"
433138,2015,82,"FT"
433660,2015,79,"FT"
434016,2015,53,"FT"
434061,2015,56,"FT"
434274,2015,29,"FT"
434672,2015,55,"FT"
434751,2015,87,"FT"
434830,2015,74,"FT"
436030,2015,90,"FT"
436304,2015,59,"FT"
436632,2015,82,"FT"
436827,2015,86,"FT"
436836,2015,85,"FT"
437103,2015,42,"FT"
438337,2015,70,"FT"
438586,2015,33,"FT"
438708,2015,55,"FT"
439455,2015,63,"FT"
439473,2015,63,"FT"
439701,2015,61,"FT"
439774,2015,94,"FT"
440101,2015,60,"FT"
440402,2015,60,"FT"
441070,2015,50,"FT"
441380,2015,73,"FT"
441414,2015,77,"FT"
441760,2015,56,"FT"
441900,2015,69,"FT"
441937,2015,79,"FT"
442073,2015,79,"FT"
442240,2015,78,"FT"
442569,2015,38,"FT"
442781,2015,59,"FT"
443261,2015,82,"FT"
443492,2015,46,"FT"
443562,2015,62,"FT"
443641,2015,92,"FT"
443766,2015,22,"FT"
444051,2015,69,"FT"
444219,2015,72,"FT"
444282,2015,54,"FT"
444291,2015,61,"FT"
444307,2015,60,"FT"
444404,2015,85,"FT"
444486,2015,80,"FT"
444866,2015,77,"FT"
444954,2015,43,"FT"
445027,2015,41,"FT"
445188,2015,84,"FT"
445212,2015,78,"FT"
445911,2015,73,"FT"
446288,2015,100,"FT"
446774,2015,58,"FT"
447148,2015,66,"FT"
447166,2015,79,"FT"
447175,2015,50,"FT"
447449,2015,28,"FT"
447582,2015,39,"FT"
447689,2015,66,"FT"
447731,2015,89,"FT"
447777,2015,67,"FT"
447865,2015,78,"FT"
447883,2015,73,"FT"
447953,2015,52,"FT"
448248,2015,82,"FT"
448424,2015,100,"FT"
448594,2015,67,"FT"
449038,2015,50,"FT"
449311,2015,72,"FT"
449339,2015,71,"FT"
449463,2015,80,"FT"
449816,2015,57,"FT"
449959,2015,83,"FT"
449977,2015,90,"FT"
449986,2015,80,"FT"
450605,2015,60,"FT"
450614,2015,54,"FT"
450641,2015,80,"FT"
450650,2015,79,"FT"
450720,2015,82,"FT"
450933,2015,40,"FT"
450988,2015,95,"FT"
451042,2015,87,"FT"
451097,2015,85,"FT"
451352,2015,77,"FT"
451529,2015,22,"FT"
451583,2015,90,"FT"
454795,2015,79,"FT"
454874,2015,85,"FT"
454917,2015,90,"FT"
454962,2015,100,"FT"
454999,2015,83,"FT"
455008,2015,64,"FT"
455114,2015,49,"FT"
455187,2015,82,"FT"
455284,2015,71,"FT"
455381,2015,89,"FT"
455512,2015,74,"FT"
455761,2015,67,"FT"
455798,2015,92,"FT"
456135,2015,72,"FT"
457378,2015,83,"FT"
457396,2015,90,"FT"
457633,2015,71,"FT"
457837,2015,76,"FT"
457916,2015,78,"FT"
457952,2015,100,"FT"
458007,2015,100,"FT"
458803,2015,55,"FT"
458830,2015,65,"FT"
458858,2015,50,"FT"
458867,2015,72,"FT"
458919,2015,34,"FT"
458964,2015,53,"FT"
458973,2015,33,"FT"
459019,2015,38,"FT"
459046,2015,34,"FT"
459055,2015,81,"FT"
459064,2015,59,"FT"
459198,2015,85,"FT"
459295,2015,71,"FT"
459578,2015,83,"FT"
459842,2015,57,"FT"
459994,2015,22,"FT"
460011,2015,70,"FT"
460394,2015,66,"FT"
460464,2015,72,"FT"
460701,2015,71,"FT"
460862,2015,92,"FT"
460978,2015,87,"FT"
461175,2015,96,"FT"
461245,2015,79,"FT"
461272,2015,93,"FT"
461306,2015,49,"FT"
461315,2015,17,"FT"
461500,2015,85,"FT"
461917,2015,84,"FT"
461926,2015,83,"FT"
462035,2015,83,"FT"
462062,2015,85,"FT"
467872,2015,88,"FT"
474915,2015,87,"FT"
474924,2015,84,"FT"
475547,2015,89,"FT"
475556,2015,94,"FT"
475608,2015,67,"FT"
475662,2015,100,"FT"
475723,2015,70,"FT"
475839,2015,90,"FT"
476179,2015,59,"FT"
476887,2015,80,"FT"
478582,2015,52,"FT"
478591,2015,89,"FT"
478616,2015,56,"FT"
480125,2015,91,"FT"
480967,2015,41,"FT"
481021,2015,85,"FT"
481100,2015,93,"FT"
481128,2015,20,"FT"
481313,2015,19,"FT"
481483,2015,76,"FT"
481748,2015,59,"FT"
481845,2015,68,"FT"
482149,2015,75,"FT"
482158,2015,68,"FT"
482167,2015,40,"FT"
482413,2015,58,"FT"
482431,2015,55,"FT"
482468,2015,48,"FT"
482477,2015,52,"FT"
482680,2015,81,"FT"
483045,2015,51,"FT"
483212,2015,51,"FT"
483735,2015,58,"FT"
484002,2015,85,"FT"
484057,2015,100,"FT"
484075,2015,83,"FT"
484604,2015,91,"FT"
484905,2015,69,"FT"
485032,2015,10,"FT"
485236,2015,100,"FT"
485458,2015,59,"FT"
100654,2016,58,"FT"
100663,2016,82,"FT"
100706,2016,83,"FT"
100724,2016,63,"FT"
100751,2016,86,"FT"
100760,2016,62,"FT"
100830,2016,67,"FT"
100858,2016,91,"FT"
101028,2016,51,"FT"
101143,2016,55,"FT"
101161,2016,50,"FT"
101189,2016,54,"FT"
101240,2016,57,"FT"
101286,2016,61,"FT"
101295,2016,65,"FT"
101301,2016,56,"FT"
101462,2016,36,"FT"
101471,2016,79,"FT"
101480,2016,78,"FT"
101505,2016,57,"FT"
101514,2016,63,"FT"
101569,2016,51,"FT"
101587,2016,66,"FT"
101602,2016,65,"FT"
101709,2016,73,"FT"
101736,2016,61,"FT"
101879,2016,75,"FT"
101897,2016,64,"FT"
101994,2016,46,"FT"
102030,2016,47,"FT"
102067,2016,65,"FT"
102076,2016,61,"FT"
102094,2016,73,"FT"
102313,2016,62,"FT"
102368,2016,74,"FT"
102429,2016,60,"FT"
102553,2016,70,"FT"
102614,2016,75,"FT"
102632,2016,56,"FT"
102669,2016,51,"FT"
102711,2016,94,"FT"
103741,2016,65,"FT"
104151,2016,86,"FT"
104160,2016,68,"FT"
104179,2016,80,"FT"
104346,2016,49,"FT"
104443,2016,35,"FT"
104568,2016,95,"FT"
104717,2016,66,"FT"
105206,2016,47,"FT"
105330,2016,76,"FT"
105525,2016,64,"FT"
106245,2016,68,"FT"
106397,2016,82,"FT"
106412,2016,70,"FT"
106449,2016,57,"FT"
106458,2016,75,"FT"
106467,2016,69,"FT"
106485,2016,52,"FT"
106625,2016,64,"FT"
106704,2016,73,"FT"
106795,2016,80,"FT"
106883,2016,53,"FT"
106980,2016,55,"FT"
106999,2016,62,"FT"
107071,2016,60,"FT"
107318,2016,46,"FT"
107327,2016,65,"FT"
107460,2016,61,"FT"
107521,2016,55,"FT"
107549,2016,57,"FT"
107585,2016,52,"FT"
107619,2016,63,"FT"
107637,2016,52,"FT"
107664,2016,56,"FT"
107725,2016,64,"FT"
107743,2016,57,"FT"
107974,2016,57,"FT"
107983,2016,66,"FT"
107992,2016,72,"FT"
108065,2016,83,"FT"
108092,2016,65,"FT"
108232,2016,71,"FT"
108667,2016,64,"FT"
108807,2016,74,"FT"
108977,2016,100,"FT"
109208,2016,72,"FT"
109785,2016,86,"FT"
109907,2016,63,"FT"
110060,2016,49,"FT"
110246,2016,66,"FT"
110334,2016,73,"FT"
110361,2016,76,"FT"
110422,2016,95,"FT"
110486,2016,76,"FT"
110495,2016,85,"FT"
110510,2016,85,"FT"
110529,2016,89,"FT"
110538,2016,86,"FT"
110547,2016,82,"FT"
110556,2016,79,"FT"
110565,2016,89,"FT"
110574,2016,77,"FT"
110583,2016,90,"FT"
110592,2016,79,"FT"
110608,2016,77,"FT"
110617,2016,81,"FT"
110635,2016,97,"FT"
110644,2016,93,"FT"
110653,2016,92,"FT"
110662,2016,97,"FT"
110671,2016,91,"FT"
110680,2016,95,"FT"
110705,2016,93,"FT"
110714,2016,90,"FT"
111434,2016,70,"FT"
111461,2016,76,"FT"
111513,2016,86,"FT"
111887,2016,72,"FT"
111896,2016,59,"FT"
111920,2016,75,"FT"
111939,2016,73,"FT"
111948,2016,89,"FT"
112172,2016,68,"FT"
112190,2016,72,"FT"
112367,2016,55,"FT"
112385,2016,53,"FT"
112394,2016,77,"FT"
112561,2016,60,"FT"
112686,2016,62,"FT"
112826,2016,68,"FT"
113096,2016,70,"FT"
113193,2016,66,"FT"
113218,2016,72,"FT"
113333,2016,78,"FT"
113573,2016,75,"FT"
113634,2016,79,"FT"
113856,2016,73,"FT"
113980,2016,77,"FT"
114266,2016,79,"FT"
114460,2016,88,"FT"
114859,2016,75,"FT"
114938,2016,77,"FT"
115001,2016,75,"FT"
115126,2016,69,"FT"
115296,2016,68,"FT"
115393,2016,76,"FT"
115658,2016,100,"FT"
115755,2016,71,"FT"
115861,2016,73,"FT"
116439,2016,78,"FT"
117052,2016,65,"FT"
117195,2016,45,"FT"
117247,2016,61,"FT"
117274,2016,52,"FT"
117645,2016,71,"FT"
117690,2016,72,"FT"
117706,2016,73,"FT"
117715,2016,59,"FT"
117724,2016,65,"FT"
117788,2016,65,"FT"
117894,2016,74,"FT"
118347,2016,68,"FT"
118684,2016,62,"FT"
118718,2016,70,"FT"
118772,2016,54,"FT"
118930,2016,70,"FT"
119067,2016,69,"FT"
119164,2016,78,"FT"
119216,2016,69,"FT"
119331,2016,79,"FT"
119605,2016,75,"FT"
120290,2016,79,"FT"
120342,2016,73,"FT"
120421,2016,73,"FT"
120953,2016,69,"FT"
120971,2016,72,"FT"
121044,2016,78,"FT"
121363,2016,72,"FT"
121707,2016,54,"FT"
121859,2016,95,"FT"
121901,2016,71,"FT"
122180,2016,64,"FT"
122205,2016,76,"FT"
122339,2016,64,"FT"
122384,2016,69,"FT"
122409,2016,89,"FT"
122597,2016,80,"FT"
122612,2016,86,"FT"
122658,2016,78,"FT"
122728,2016,76,"FT"
122746,2016,59,"FT"
122755,2016,87,"FT"
122791,2016,73,"FT"
122889,2016,57,"FT"
123013,2016,73,"FT"
123217,2016,67,"FT"
123341,2016,70,"FT"
123484,2016,51,"FT"
123527,2016,63,"FT"
123572,2016,80,"FT"
123800,2016,73,"FT"
125028,2016,71,"FT"
125091,2016,67,"FT"
125170,2016,57,"FT"
125462,2016,66,"FT"
125499,2016,77,"FT"
126119,2016,66,"FT"
126182,2016,61,"FT"
126207,2016,74,"FT"
126562,2016,71,"FT"
126580,2016,69,"FT"
126614,2016,86,"FT"
126669,2016,78,"FT"
126711,2016,55,"FT"
126818,2016,86,"FT"
126827,2016,47,"FT"
126863,2016,62,"FT"
126915,2016,84,"FT"
127158,2016,87,"FT"
127185,2016,65,"FT"
127316,2016,78,"FT"
127389,2016,49,"FT"
127556,2016,73,"FT"
127565,2016,65,"FT"
127732,2016,55,"FT"
127741,2016,71,"FT"
127778,2016,49,"FT"
127945,2016,58,"FT"
128106,2016,66,"FT"
128258,2016,55,"FT"
128337,2016,65,"FT"
128391,2016,69,"FT"
128771,2016,78,"FT"
129020,2016,92,"FT"
129181,2016,71,"FT"
129215,2016,76,"FT"
129367,2016,50,"FT"
129525,2016,75,"FT"
129923,2016,69,"FT"
129941,2016,80,"FT"
130183,2016,37,"FT"
130493,2016,77,"FT"
130776,2016,73,"FT"
130934,2016,73,"FT"
130943,2016,91,"FT"
130989,2016,70,"FT"
131061,2016,91,"FT"
131113,2016,58,"FT"
131159,2016,90,"FT"
131399,2016,56,"FT"
131469,2016,90,"FT"
131520,2016,86,"FT"
131876,2016,66,"FT"
132602,2016,63,"FT"
132657,2016,68,"FT"
132675,2016,18,"FT"
132842,2016,60,"FT"
132903,2016,89,"FT"
133155,2016,72,"FT"
133553,2016,80,"FT"
133650,2016,83,"FT"
133669,2016,77,"FT"
133872,2016,68,"FT"
133881,2016,83,"FT"
133951,2016,88,"FT"
134097,2016,93,"FT"
134130,2016,97,"FT"
134228,2016,17,"FT"
134291,2016,67,"FT"
134307,2016,58,"FT"
134714,2016,74,"FT"
134945,2016,71,"FT"
135081,2016,92,"FT"
135142,2016,100,"FT"
135179,2016,81,"FT"
135276,2016,68,"FT"
135407,2016,86,"FT"
135647,2016,60,"FT"
135735,2016,75,"FT"
136172,2016,80,"FT"
136215,2016,75,"FT"
136491,2016,70,"FT"
136659,2016,78,"FT"
136765,2016,95,"FT"
136826,2016,54,"FT"
137087,2016,80,"FT"
137120,2016,67,"FT"
137351,2016,90,"FT"
137564,2016,71,"FT"
137713,2016,61,"FT"
137856,2016,85,"FT"
138284,2016,79,"FT"
138354,2016,74,"FT"
138372,2016,61,"FT"
138488,2016,66,"FT"
138558,2016,64,"FT"
138655,2016,51,"FT"
138682,2016,52,"FT"
138716,2016,67,"FT"
138840,2016,55,"FT"
138947,2016,67,"FT"
138956,2016,57,"FT"
139153,2016,66,"FT"
139199,2016,71,"FT"
139205,2016,59,"FT"
139250,2016,57,"FT"
139278,2016,59,"FT"
139311,2016,71,"FT"
139357,2016,53,"FT"
139366,2016,73,"FT"
139384,2016,63,"FT"
139463,2016,81,"FT"
139719,2016,75,"FT"
139755,2016,97,"FT"
139764,2016,70,"FT"
139931,2016,81,"FT"
139940,2016,83,"FT"
139959,2016,95,"FT"
139986,2016,58,"FT"
140003,2016,60,"FT"
140012,2016,56,"FT"
140243,2016,59,"FT"
140331,2016,52,"FT"
140447,2016,88,"FT"
140678,2016,61,"FT"
140720,2016,35,"FT"
140942,2016,60,"FT"
140951,2016,85,"FT"
140960,2016,60,"FT"
141006,2016,64,"FT"
141167,2016,50,"FT"
141185,2016,72,"FT"
141237,2016,63,"FT"
141255,2016,59,"FT"
141264,2016,71,"FT"
141334,2016,72,"FT"
141486,2016,74,"FT"
141565,2016,71,"FT"
141574,2016,77,"FT"
141644,2016,65,"FT"
141680,2016,55,"FT"
141796,2016,63,"FT"
141802,2016,67,"FT"
141811,2016,63,"FT"
141981,2016,70,"FT"
141990,2016,59,"FT"
142115,2016,78,"FT"
142179,2016,69,"FT"
142276,2016,68,"FT"
142285,2016,78,"FT"
142328,2016,58,"FT"
142443,2016,52,"FT"
142522,2016,71,"FT"
143215,2016,68,"FT"
143279,2016,62,"FT"
143376,2016,74,"FT"
143473,2016,100,"FT"
143613,2016,59,"FT"
144005,2016,52,"FT"
144157,2016,46,"FT"
144166,2016,56,"FT"
144175,2016,49,"FT"
144184,2016,50,"FT"
144193,2016,67,"FT"
144209,2016,58,"FT"
144218,2016,70,"FT"
144281,2016,70,"FT"
144564,2016,60,"FT"
144740,2016,85,"FT"
144865,2016,69,"FT"
144892,2016,71,"FT"
144944,2016,75,"FT"
145433,2016,100,"FT"
145521,2016,68,"FT"
145600,2016,80,"FT"
145619,2016,70,"FT"
145637,2016,94,"FT"
145682,2016,73,"FT"
145707,2016,63,"FT"
145813,2016,81,"FT"
145831,2016,62,"FT"
146205,2016,56,"FT"
146278,2016,66,"FT"
146296,2016,63,"FT"
146348,2016,71,"FT"
146366,2016,50,"FT"
146418,2016,64,"FT"
146472,2016,73,"FT"
146506,2016,67,"FT"
146603,2016,67,"FT"
146685,2016,59,"FT"
146816,2016,42,"FT"
147004,2016,64,"FT"
147369,2016,79,"FT"
147378,2016,70,"FT"
147411,2016,64,"FT"
147536,2016,74,"FT"
147703,2016,73,"FT"
147776,2016,55,"FT"
147800,2016,74,"FT"
147916,2016,66,"FT"
148007,2016,50,"FT"
148256,2016,70,"FT"
148292,2016,64,"FT"
148380,2016,68,"FT"
148654,2016,73,"FT"
148672,2016,72,"FT"
148821,2016,51,"FT"
148937,2016,55,"FT"
148991,2016,57,"FT"
149222,2016,64,"FT"
149231,2016,72,"FT"
149365,2016,49,"FT"
149532,2016,58,"FT"
149550,2016,58,"FT"
149727,2016,70,"FT"
149772,2016,69,"FT"
149842,2016,73,"FT"
150136,2016,81,"FT"
150145,2016,76,"FT"
150172,2016,51,"FT"
150303,2016,67,"FT"
150987,2016,49,"FT"
151102,2016,61,"FT"
151111,2016,74,"FT"
151263,2016,77,"FT"
151306,2016,70,"FT"
151324,2016,64,"FT"
151333,2016,63,"FT"
151342,2016,64,"FT"
151351,2016,91,"FT"
151360,2016,65,"FT"
151379,2016,62,"FT"
151388,2016,67,"FT"
151564,2016,71,"FT"
151810,2016,75,"FT"
152044,2016,75,"FT"
152275,2016,62,"FT"
152381,2016,71,"FT"
152628,2016,69,"FT"
153214,2016,60,"FT"
153296,2016,58,"FT"
153311,2016,54,"FT"
153445,2016,75,"FT"
153472,2016,54,"FT"
153524,2016,60,"FT"
153533,2016,64,"FT"
153603,2016,88,"FT"
153630,2016,44,"FT"
153658,2016,87,"FT"
153737,2016,60,"FT"
153922,2016,64,"FT"
154059,2016,64,"FT"
154095,2016,86,"FT"
154110,2016,63,"FT"
154129,2016,76,"FT"
154235,2016,77,"FT"
154378,2016,60,"FT"
154396,2016,57,"FT"
154572,2016,60,"FT"
154642,2016,61,"FT"
154697,2016,55,"FT"
154800,2016,59,"FT"
154907,2016,63,"FT"
154925,2016,56,"FT"
154934,2016,55,"FT"
154952,2016,52,"FT"
154998,2016,50,"FT"
155007,2016,55,"FT"
155025,2016,71,"FT"
155052,2016,71,"FT"
155061,2016,71,"FT"
155098,2016,55,"FT"
155104,2016,59,"FT"
155186,2016,38,"FT"
155195,2016,63,"FT"
155201,2016,51,"FT"
155210,2016,64,"FT"
155292,2016,60,"FT"
155317,2016,81,"FT"
155399,2016,85,"FT"
155423,2016,80,"FT"
155450,2016,44,"FT"
155487,2016,49,"FT"
155566,2016,58,"FT"
155593,2016,74,"FT"
155681,2016,75,"FT"
155715,2016,54,"FT"
155830,2016,71,"FT"
155858,2016,59,"FT"
156082,2016,72,"FT"
156107,2016,66,"FT"
156125,2016,72,"FT"
156231,2016,56,"FT"
156310,2016,95,"FT"
156338,2016,61,"FT"
156365,2016,61,"FT"
156392,2016,55,"FT"
156426,2016,70,"FT"
156620,2016,74,"FT"
156648,2016,56,"FT"
156790,2016,56,"FT"
156851,2016,57,"FT"
156860,2016,59,"FT"
156921,2016,53,"FT"
157058,2016,60,"FT"
157085,2016,82,"FT"
157216,2016,63,"FT"
157289,2016,80,"FT"
157304,2016,60,"FT"
157331,2016,69,"FT"
157386,2016,71,"FT"
157438,2016,62,"FT"
157447,2016,72,"FT"
157483,2016,64,"FT"
157553,2016,60,"FT"
157614,2016,56,"FT"
157650,2016,66,"FT"
157711,2016,54,"FT"
157739,2016,64,"FT"
157748,2016,82,"FT"
157951,2016,73,"FT"
158088,2016,68,"FT"
158431,2016,54,"FT"
158662,2016,51,"FT"
158884,2016,51,"FT"
159009,2016,60,"FT"
159382,2016,56,"FT"
159391,2016,83,"FT"
159407,2016,57,"FT"
159416,2016,61,"FT"
159647,2016,81,"FT"
159717,2016,66,"FT"
159939,2016,64,"FT"
159966,2016,70,"FT"
159993,2016,74,"FT"
160010,2016,58,"FT"
160038,2016,70,"FT"
160065,2016,75,"FT"
160481,2016,56,"FT"
160579,2016,50,"FT"
160612,2016,62,"FT"
160621,2016,62,"FT"
160630,2016,47,"FT"
160649,2016,49,"FT"
160658,2016,75,"FT"
160667,2016,44,"FT"
161077,2016,60,"FT"
161138,2016,58,"FT"
161192,2016,68,"FT"
161217,2016,56,"FT"
161235,2016,75,"FT"
161253,2016,76,"FT"
161341,2016,63,"FT"
161484,2016,66,"FT"
161493,2016,68,"FT"
161527,2016,86,"FT"
161545,2016,58,"FT"
161554,2016,63,"FT"
161581,2016,54,"FT"
161688,2016,56,"FT"
161767,2016,69,"FT"
161800,2016,52,"FT"
161855,2016,67,"FT"
161864,2016,45,"FT"
162007,2016,75,"FT"
162104,2016,60,"FT"
162122,2016,62,"FT"
162168,2016,53,"FT"
162283,2016,61,"FT"
162557,2016,69,"FT"
162609,2016,64,"FT"
162690,2016,65,"FT"
162706,2016,67,"FT"
162779,2016,70,"FT"
163028,2016,68,"FT"
163204,2016,43,"FT"
163268,2016,87,"FT"
163286,2016,95,"FT"
163338,2016,58,"FT"
163408,2016,50,"FT"
163426,2016,76,"FT"
163453,2016,70,"FT"
163541,2016,51,"FT"
163657,2016,62,"FT"
163815,2016,73,"FT"
163851,2016,84,"FT"
164076,2016,85,"FT"
164313,2016,51,"FT"
164447,2016,69,"FT"
164748,2016,84,"FT"
164775,2016,60,"FT"
165024,2016,80,"FT"
165033,2016,61,"FT"
165112,2016,63,"FT"
165194,2016,56,"FT"
165255,2016,97,"FT"
165820,2016,75,"FT"
165866,2016,74,"FT"
165936,2016,86,"FT"
165981,2016,63,"FT"
166133,2016,52,"FT"
166452,2016,80,"FT"
166513,2016,85,"FT"
166629,2016,91,"FT"
166638,2016,79,"FT"
166647,2016,59,"FT"
166805,2016,93,"FT"
166823,2016,61,"FT"
166887,2016,63,"FT"
166957,2016,53,"FT"
167312,2016,62,"FT"
167376,2016,58,"FT"
167534,2016,54,"FT"
167631,2016,57,"FT"
167729,2016,79,"FT"
167871,2016,85,"FT"
167905,2016,60,"FT"
168005,2016,75,"FT"
168263,2016,77,"FT"
168430,2016,78,"FT"
168847,2016,49,"FT"
168883,2016,61,"FT"
168892,2016,75,"FT"
169187,2016,93,"FT"
169248,2016,78,"FT"
169275,2016,60,"FT"
169284,2016,65,"FT"
169442,2016,76,"FT"
169479,2016,69,"FT"
169521,2016,64,"FT"
169716,2016,83,"FT"
169798,2016,75,"FT"
169910,2016,75,"FT"
169974,2016,52,"FT"
169992,2016,57,"FT"
170055,2016,59,"FT"
170082,2016,84,"FT"
170541,2016,62,"FT"
170550,2016,56,"FT"
170587,2016,54,"FT"
170639,2016,72,"FT"
170657,2016,64,"FT"
170675,2016,79,"FT"
170790,2016,65,"FT"
170967,2016,46,"FT"
170976,2016,97,"FT"
171100,2016,91,"FT"
171137,2016,74,"FT"
171146,2016,68,"FT"
171155,2016,57,"FT"
171225,2016,44,"FT"
171234,2016,64,"FT"
171304,2016,66,"FT"
171395,2016,61,"FT"
171456,2016,75,"FT"
171535,2016,56,"FT"
171571,2016,75,"FT"
172051,2016,67,"FT"
172291,2016,58,"FT"
172307,2016,57,"FT"
172617,2016,64,"FT"
172635,2016,42,"FT"
172644,2016,82,"FT"
172671,2016,66,"FT"
172680,2016,50,"FT"
172699,2016,79,"FT"
172918,2016,71,"FT"
172954,2016,49,"FT"
172963,2016,54,"FT"
173063,2016,66,"FT"
173115,2016,48,"FT"
173124,2016,72,"FT"
173160,2016,88,"FT"
173203,2016,62,"FT"
173416,2016,67,"FT"
173461,2016,54,"FT"
173559,2016,63,"FT"
173638,2016,63,"FT"
173708,2016,62,"FT"
173735,2016,59,"FT"
173799,2016,55,"FT"
173911,2016,61,"FT"
173920,2016,73,"FT"
174020,2016,71,"FT"
174066,2016,93,"FT"
174075,2016,76,"FT"
174136,2016,51,"FT"
174233,2016,78,"FT"
174251,2016,78,"FT"
174358,2016,76,"FT"
174376,2016,61,"FT"
174428,2016,58,"FT"
174473,2016,56,"FT"
174491,2016,83,"FT"
174570,2016,57,"FT"
174738,2016,53,"FT"
174756,2016,53,"FT"
174783,2016,69,"FT"
174862,2016,67,"FT"
174978,2016,77,"FT"
175041,2016,58,"FT"
175078,2016,69,"FT"
175236,2016,64,"FT"
175263,2016,61,"FT"
175272,2016,77,"FT"
175315,2016,58,"FT"
175342,2016,72,"FT"
175421,2016,67,"FT"
175519,2016,62,"FT"
175573,2016,62,"FT"
175616,2016,67,"FT"
175643,2016,64,"FT"
175652,2016,71,"FT"
175698,2016,79,"FT"
175786,2016,63,"FT"
175810,2016,55,"FT"
175829,2016,69,"FT"
175856,2016,71,"FT"
175883,2016,59,"FT"
175935,2016,54,"FT"
176008,2016,51,"FT"
176017,2016,85,"FT"
176044,2016,60,"FT"
176053,2016,81,"FT"
176071,2016,61,"FT"
176080,2016,80,"FT"
176169,2016,66,"FT"
176178,2016,61,"FT"
176239,2016,68,"FT"
176354,2016,63,"FT"
176372,2016,74,"FT"
176789,2016,52,"FT"
176798,2016,81,"FT"
176965,2016,71,"FT"
177065,2016,57,"FT"
177135,2016,53,"FT"
177250,2016,61,"FT"
177551,2016,51,"FT"
177676,2016,63,"FT"
177968,2016,70,"FT"
177977,2016,86,"FT"
177995,2016,57,"FT"
178208,2016,64,"FT"
178217,2016,68,"FT"
178244,2016,61,"FT"
178341,2016,61,"FT"
178369,2016,43,"FT"
178387,2016,66,"FT"
178396,2016,86,"FT"
178402,2016,75,"FT"
178411,2016,83,"FT"
178420,2016,79,"FT"
178448,2016,60,"FT"
178527,2016,69,"FT"
178615,2016,87,"FT"
178624,2016,71,"FT"
178679,2016,78,"FT"
178721,2016,54,"FT"
179326,2016,69,"FT"
179344,2016,54,"FT"
179539,2016,59,"FT"
179557,2016,74,"FT"
179566,2016,79,"FT"
179645,2016,55,"FT"
179715,2016,62,"FT"
179867,2016,96,"FT"
179894,2016,75,"FT"
180081,2016,46,"FT"
180151,2016,62,"FT"
180179,2016,54,"FT"
180197,2016,58,"FT"
180212,2016,40,"FT"
180249,2016,47,"FT"
180276,2016,53,"FT"
180328,2016,28,"FT"
180373,2016,54,"FT"
180416,2016,76,"FT"
180461,2016,76,"FT"
180489,2016,69,"FT"
180522,2016,59,"FT"
180692,2016,69,"FT"
180814,2016,55,"FT"
180878,2016,88,"FT"
180902,2016,68,"FT"
180948,2016,64,"FT"
181215,2016,84,"FT"
181303,2016,53,"FT"
181312,2016,67,"FT"
181394,2016,77,"FT"
181464,2016,82,"FT"
181491,2016,70,"FT"
181534,2016,63,"FT"
181640,2016,63,"FT"
181817,2016,53,"FT"
182281,2016,77,"FT"
182290,2016,81,"FT"
182306,2016,82,"FT"
182892,2016,100,"FT"
183026,2016,53,"FT"
183062,2016,75,"FT"
183080,2016,70,"FT"
183099,2016,61,"FT"
183105,2016,73,"FT"
183114,2016,60,"FT"
183123,2016,58,"FT"
183132,2016,58,"FT"
183141,2016,55,"FT"
183150,2016,66,"FT"
183257,2016,58,"FT"
183600,2016,100,"FT"
183655,2016,64,"FT"
183743,2016,64,"FT"
183789,2016,65,"FT"
183859,2016,70,"FT"
183877,2016,66,"FT"
183938,2016,65,"FT"
184180,2016,74,"FT"
184205,2016,63,"FT"
184481,2016,59,"FT"
184506,2016,82,"FT"
184603,2016,75,"FT"
184694,2016,78,"FT"
184746,2016,83,"FT"
184782,2016,85,"FT"
184791,2016,64,"FT"
184816,2016,76,"FT"
184995,2016,56,"FT"
185129,2016,78,"FT"
185262,2016,73,"FT"
185466,2016,99,"FT"
185509,2016,68,"FT"
185536,2016,69,"FT"
185590,2016,83,"FT"
185828,2016,88,"FT"
185873,2016,71,"FT"
186016,2016,90,"FT"
186034,2016,63,"FT"
186052,2016,13,"FT"
186274,2016,100,"FT"
186371,2016,89,"FT"
186380,2016,93,"FT"
186399,2016,84,"FT"
186469,2016,72,"FT"
186593,2016,85,"FT"
186645,2016,68,"FT"
187134,2016,94,"FT"
187198,2016,63,"FT"
187444,2016,75,"FT"
187532,2016,62,"FT"
187620,2016,58,"FT"
187639,2016,69,"FT"
